Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",23y 152d,76 (52-0-24 68.42%),39 (0.51),←,
13,"Florent, Oliver",18y 289d,5 (1-0-4 20.00%),3 (0.60),←,
23,"Franklin, Lance",30y 97d,254 (159-1-94 62.80%),809 (3.19),72 (50-0-22 69.44%),229 (3.18)
39,"Grundy, Heath",30y 339d,220 (136-2-82 62.27%),23 (0.10),←,
4,"Hannebery, Dan",26y 72d,177 (113-2-62 64.41%),85 (0.48),←,
9,"Hayward, Will",18y 193d,6 (1-0-5 16.67%),9 (1.50),←,
5,"Heeney, Isaac",21y 2d,41 (28-0-13 68.29%),46 (1.12),←,
29,"Hewett, George",21y 129d,31 (20-0-11 64.52%),18 (0.58),←,
10,"Jones, Zak",22y 53d,38 (20-0-18 52.63%),7 (0.18),←,
12,"Kennedy, Josh",28y 321d,190 (121-2-67 64.21%),120 (0.63),177 (116-2-59 66.10%),116 (0.66)
44,"Lloyd, Jake",23y 229d,76 (52-0-24 68.42%),18 (0.24),←,
31,"Marsh, Harrison",23y 114d,13 (6-0-7 46.15%),,←,
3,"McVeigh, Jarrad",32y 30d,288 (178-4-106 62.50%),192 (0.67),←,
43,"Melican, Lewis",20y 184d,3 (1-0-2 33.33%),,←,
14,"Mills, Callum",20y 35d,29 (16-0-13 55.17%),1 (0.03),←,
35,"Naismith, Sam",24y 295d,17 (10-0-7 58.82%),3 (0.18),←,
41,"Papley, Tom",20y 298d,24 (16-0-8 66.67%),33 (1.38),←,
26,"Parker, Luke",24y 194d,134 (88-1-45 66.04%),106 (0.79),←,
20,"Reid, Sam",25y 131d,105 (70-2-33 67.62%),105 (1.00),←,
18,"Sinclair, Callum",27y 226d,50 (35-1-14 71.00%),32 (0.64),21 (13-0-8 61.90%),14 (0.67)
40,"Smith, Nick",28y 329d,174 (108-2-64 62.64%),10 (0.06),←,
22,"Towers, Dean",27y 3d,32 (22-0-10 68.75%),19 (0.59),←,
Totals,Totals,24y 202d,1983 (1253-17-713 63.19%),1678 (0.85),,
C,"Longmire, John",46y 127d,156 (103-2-51 66.67%),,←,
