Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Baird, John",12,6,4,16,,,,1.0,,1.0,1.0,2.0,,1.0,,7.0,9.0,,,5.0,,,100.0
16,"Brown, Leigh",10,6,4,14,6,1.0,3.0,1.0,,2.0,,2.0,,,3.0,11.0,3.0,4.0,5.0,2.0,,,100.0
2,"Colbert, Leigh",10,5,7,17,,,1.0,1.0,4.0,,,,,,,6.0,11.0,,,6.0,,,100.0
24,"Firrito, Michael",3,1,4,7,1,,,2.0,2.0,,5.0,2.0,,2.0,,5.0,1.0,1.0,,6.0,,,72.0
6,"Grant, Shannon",14,6,15,29,2,,,5.0,2.0,5.0,5.0,3.0,,1.0,1.0,11.0,18.0,,,2.0,1.0,2.0,89.0
39,"Harding, Leigh",3,2,,3,,1.0,,,,1.0,,2.0,,,,1.0,2.0,1.0,1.0,,,,27.0
4,"Harris, Daniel",5,2,4,9,,,,4.0,,3.0,1.0,,,,,3.0,7.0,,,,,1.0,39.0
29,"Harvey, Brent",16,5,7,23,2,1.0,,2.0,2.0,9.0,2.0,4.0,,,,7.0,16.0,,1.0,,6.0,4.0,89.0
21,"Jones, Corey",7,3,7,14,3,,,5.0,,,3.0,5.0,1.0,,,9.0,6.0,1.0,3.0,3.0,,1.0,100.0
34,"King, David",15,4,4,19,,1.0,,1.0,5.0,7.0,,1.0,,,,2.0,15.0,,,3.0,3.0,2.0,78.0
35,"Makepeace, Troy",15,4,4,19,1,,,1.0,8.0,3.0,1.0,3.0,,,2.0,5.0,12.0,,1.0,3.0,1.0,1.0,100.0
5,"McKernan, Corey",7,2,2,9,1,1.0,12.0,2.0,1.0,1.0,4.0,,3.0,,,5.0,3.0,,2.0,1.0,,1.0,100.0
19,"Motlop, Daniel",7,4,4,11,2,1.0,4.0,2.0,,,1.0,2.0,1.0,1.0,,6.0,4.0,1.0,2.0,5.0,,1.0,85.0
20,"Petrie, Drew",12,3,3,15,1,1.0,4.0,2.0,,5.0,2.0,4.0,2.0,1.0,,9.0,6.0,1.0,,7.0,,,87.0
17,"Porter, Mark",3,2,4,7,,,4.0,,,,2.0,,,,,3.0,3.0,,,11.0,,,64.0
3,"Rawlings, Brady",10,2,4,14,1,,,2.0,2.0,3.0,,3.0,,,,1.0,13.0,,,1.0,1.0,,95.0
32,"Sansbury, Eddie",4,,3,7,,1.0,,1.0,1.0,,,,,,,2.0,5.0,,,2.0,,,79.0
7,"Simpson, Adam",18,7,6,24,1,,4.0,3.0,1.0,8.0,4.0,2.0,,1.0,,8.0,16.0,2.0,,2.0,,1.0,79.0
10,"Stevens, Anthony",17,5,5,22,,1.0,,5.0,2.0,4.0,4.0,4.0,2.0,,,8.0,14.0,,,3.0,4.0,1.0,71.0
12,"Stevens, Michael",5,3,6,11,,,,3.0,1.0,,,1.0,1.0,,,5.0,6.0,,,3.0,,,72.0
36,"Watt, Shannon",4,2,1,5,,,,,1.0,,,1.0,,1.0,,1.0,3.0,,,6.0,,,100.0
8,"Wells, Daniel",12,5,6,18,2,,,2.0,,5.0,3.0,2.0,,,,6.0,12.0,,2.0,6.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,79,104,313,23,11.0,32.0,45.0,32.0,57.0,38.0,43.0,10.0,8.0,6.0,121.0,185.0,11.0,17.0,77.0,16.0,16.0,
Opposition,Opposition,161,65,91,252,10,14.0,43.0,34.0,33.0,46.0,36.0,34.0,8.0,10.0,,109.0,137.0,9.0,8.0,26.0,4.0,5.0,
