Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",21y 195d,13 (8-1-4 65.38%),8 (0.62),←,
8,"Bewick, Darren",25y 274d,102 (61-1-40 60.29%),164 (1.61),←,
6,"Daniher, Anthony",30y 121d,220 (117-1-102 53.41%),79 (0.36),105 (68-1-36 65.24%),17 (0.16)
38,"Denham, Sean",24y 23d,60 (32-1-27 54.17%),27 (0.45),16 (8-1-7 53.13%),6 (0.38)
31,"Fletcher, Dustin",18y 15d,5 (4-1-0 90.00%),,←,
29,"Grenvold, David",27y 77d,54 (36-1-17 67.59%),9 (0.17),←,
1,"Harvey, Mark",27y 345d,143 (95-1-47 66.78%),161 (1.13),←,
11,"Hills, Paul",20y 244d,39 (21-1-17 55.13%),8 (0.21),←,
5,"Hird, James",20y 107d,12 (6-1-5 54.17%),24 (2.00),←,
9,"Kickett, Derek",30y 228d,74 (41-1-32 56.08%),78 (1.05),62 (36-1-25 58.87%),66 (1.06)
13,"Long, Michael",23y 233d,87 (55-0-32 63.22%),60 (0.69),←,
2,"Mercuri, Mark",19y 90d,11 (6-1-4 59.09%),10 (0.91),←,
24,"Misiti, Joe",18y 194d,10 (5-1-4 55.00%),4 (0.40),←,
10,"ODonnell, Gary",28y 10d,121 (74-1-46 61.57%),42 (0.35),←,
47,"Olarenshaw, Ricky",20y 110d,5 (4-0-1 80.00%),3 (0.60),←,
19,"Somerville, Peter",24y 318d,52 (31-0-21 59.62%),45 (0.87),←,
12,"Symons, Michael",21y 248d,8 (6-0-2 75.00%),5 (0.63),←,
26,"Thompson, Mark",29y 184d,156 (100-2-54 64.74%),47 (0.30),←,
4,"Wanganeen, Gavin",19y 338d,47 (24-1-22 52.13%),25 (0.53),←,
32,"Watson, Tim",31y 313d,284 (177-3-104 62.85%),307 (1.08),←,
Totals,Totals,24y 74d,1503 (903-19-581 60.08%),1106 (0.74),,
C,"Sheedy, Kevin",45y 149d,291 (189-2-100 65.29%),,←,
