Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
17,"Camporeale, Scott",31y 281d,246 (119-1-126 48.58%),203 (0.83),13 (4-1-8 34.62%),3 (0.23)
28,"Cole, Richard",23y 308d,62 (29-0-33 46.77%),6 (0.10),6 (2-0-4 33.33%),
29,"Davey, Alwyn",23y 4d,8 (4-0-4 50.00%),11 (1.38),←,
2,"Dyson, Ricky",21y 233d,43 (15-1-27 36.05%),25 (0.58),←,
31,"Fletcher, Dustin",32y 12d,265 (167-3-95 63.58%),61 (0.23),←,
19,"Hille, David",25y 351d,112 (54-1-57 48.66%),82 (0.73),←,
5,"Hird, James",34y 104d,244 (142-5-97 59.22%),338 (1.39),←,
43,"Houli, Bachar",19y 7d,2 (1-0-1 50.00%),3 (1.50),←,
14,"Johnson, Jason",29y 114d,173 (99-2-72 57.80%),107 (0.62),←,
1,"Johnson, Mark",28y 361d,182 (106-2-74 58.79%),87 (0.48),←,
18,"Lloyd, Matthew",29y 33d,218 (132-2-84 61.01%),788 (3.61),←,
25,"Lucas, Scott",29y 140d,233 (130-2-101 56.22%),395 (1.70),←,
33,"McPhee, Adam",24y 225d,112 (43-0-69 38.39%),52 (0.46),87 (37-0-50 42.53%),43 (0.49)
10,"McVeigh, Mark",26y 113d,149 (75-2-72 51.01%),62 (0.42),←,
22,"Michael, Mal",29y 329d,209 (114-1-94 54.78%),29 (0.14),8 (4-0-4 50.00%),1 (0.13)
6,"Monfries, Angus",20y 120d,41 (11-1-29 28.05%),40 (0.98),←,
11,"Peverill, Damien",27y 311d,123 (59-2-62 48.78%),26 (0.21),←,
30,"Ryder, Paddy",19y 66d,17 (5-1-11 32.35%),4 (0.24),←,
20,"Slattery, Henry",21y 117d,18 (7-1-10 41.67%),4 (0.22),←,
24,"Stanton, Brent",21y 18d,64 (20-1-43 32.03%),38 (0.59),←,
4,"Watson, Jobe",22y 100d,42 (14-1-27 34.52%),16 (0.38),←,
8,"Winderlich, Jason",22y 221d,36 (12-0-24 33.33%),11 (0.31),←,
Totals,Totals,25y 229d,2599 (1358-29-1212 52.25%),2388 (0.92),,
C,"Sheedy, Kevin",59y 146d,620 (380-6-234 61.77%),,←,
