Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",27y 310d,191 (130-1-60 68.32%),83 (0.43),49 (40-1-8 82.65%),25 (0.51)
11,"Blair, Jarryd",21y 351d,37 (31-1-5 85.14%),36 (0.97),←,
9,"Clarke, Martin",24y 138d,47 (26-0-21 55.32%),16 (0.34),←,
32,"Cloke, Travis",25y 25d,150 (96-2-52 64.67%),226 (1.51),←,
31,"Dawes, Chris",23y 319d,49 (39-1-9 80.61%),67 (1.37),←,
1,"Fasolo, Alex",19y 296d,14 (11-0-3 78.57%),18 (1.29),←,
6,"Goldsack, Tyson",24y 313d,70 (46-0-24 65.71%),7 (0.10),←,
18,"Jolly, Darren",30y 145d,209 (120-4-85 58.37%),108 (0.52),43 (34-2-7 81.40%),38 (0.88)
23,"Keeffe, Lachlan",21y 351d,6 (5-0-1 83.33%),4 (0.67),←,
8,"Lumumba, Heritier",25y 136d,136 (91-2-43 67.65%),15 (0.11),←,
33,"Paine, Jackson",18y 283d,1 (0-0-1 0.00%),1 (1.00),←,
10,"Pendlebury, Scott",24y 83d,128 (86-2-40 67.97%),86 (0.67),←,
20,"Reid, Ben",22y 336d,54 (38-2-14 72.22%),4 (0.07),←,
14,"Rounds, Luke",21y 49d,6 (5-0-1 83.33%),1 (0.17),←,
40,"Seedsman, Paul",20y 68d,1 (0-0-1 0.00%),,←,
39,"Shaw, Heath",26y 124d,133 (85-2-46 64.66%),28 (0.21),←,
22,"Sidebottom, Steele",21y 88d,62 (48-2-12 79.03%),52 (0.84),←,
28,"Sinclair, Ben",20y 181d,5 (3-0-2 60.00%),2 (0.40),←,
36,"Swan, Dane",28y 34d,176 (109-2-65 62.50%),134 (0.76),←,
13,"Thomas, Dale",24y 283d,133 (89-2-42 67.67%),101 (0.76),←,
34,"Toovey, Alan",25y 7d,88 (63-2-23 72.73%),8 (0.09),←,
38,"Yagmoor, Peter",18y 162d,1 (0-0-1 0.00%),,←,
Totals,Totals,23y 186d,1697 (1121-25-551 66.06%),997 (0.59),,
C,"Buckley, Nathan",39y 248d,1 (0-0-1 0.00%),,←,
