Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",7,1,2,9,3,1.0,,3.0,,3.0,3.0,,1.0,,,7.0,3.0,,,,1.0,,70.0
35,"Chapman, Paul",9,4,4,13,2,2.0,,,,5.0,,3.0,1.0,2.0,2.0,3.0,9.0,,2.0,4.0,1.0,1.0,100.0
11,"Corey, Joel",3,2,2,5,,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,2.0,1.0,,2.0,,,66.0
16,"Gardiner, Charlie",5,3,1,6,2,,2.0,5.0,,1.0,,1.0,1.0,,,2.0,4.0,,1.0,,,1.0,59.0
7,"Graham, Ben",7,4,1,8,1,1.0,5.0,1.0,,5.0,,,,,,3.0,5.0,1.0,1.0,2.0,1.0,1.0,100.0
2,"Harley, Tom",5,3,1,6,,,,1.0,2.0,,,,1.0,,,2.0,4.0,1.0,,3.0,,,100.0
8,"Haynes, David",7,5,5,12,1,3.0,,,,1.0,1.0,1.0,2.0,,,5.0,8.0,,3.0,2.0,,2.0,100.0
41,"Hunt, Josh",10,3,6,16,1,,,4.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,8.0,,1.0,2.0,,,100.0
28,"Johnson, David",3,2,3,6,,,2.0,6.0,1.0,1.0,2.0,,1.0,,,4.0,3.0,1.0,,1.0,,,79.0
9,"Kelly, James",10,3,6,16,,,1.0,4.0,,,1.0,4.0,1.0,3.0,,9.0,7.0,1.0,,3.0,,,74.0
18,"Kingsley, Kent",3,2,2,5,1,,,1.0,,,1.0,1.0,,1.0,,1.0,3.0,,2.0,,,2.0,79.0
45,"Ling, Cameron",16,5,10,26,3,,,,2.0,3.0,5.0,2.0,,,3.0,12.0,14.0,1.0,1.0,1.0,,,88.0
4,"Mackie, Andrew",7,2,5,12,,1.0,,4.0,,6.0,,4.0,1.0,2.0,,7.0,5.0,1.0,1.0,2.0,,2.0,92.0
39,"Milburn, Darren",8,5,12,20,,,6.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,,10.0,9.0,,1.0,2.0,4.0,,100.0
32,"Moloney, Brent",13,4,1,14,1,,,1.0,3.0,7.0,2.0,3.0,2.0,,,5.0,10.0,,,1.0,1.0,,60.0
21,"Mooney, Cameron",7,2,6,13,,,4.0,1.0,1.0,,2.0,4.0,1.0,2.0,,4.0,9.0,,,3.0,,,71.0
22,"Playfair, Henry",3,3,4,7,,,4.0,,,2.0,3.0,2.0,2.0,2.0,,2.0,5.0,,,1.0,2.0,,47.0
34,"Rahilly, James",10,4,3,13,,,,3.0,2.0,1.0,,2.0,2.0,,,3.0,11.0,,,,,,79.0
27,"Sanderson, Brenton",7,4,7,14,,,1.0,1.0,5.0,,,2.0,1.0,1.0,,5.0,9.0,,,5.0,1.0,,98.0
30,"Scarlett, Matthew",10,6,3,13,,,,2.0,4.0,,,1.0,1.0,1.0,,5.0,7.0,2.0,,2.0,1.0,,100.0
10,"Tenace, Kane",11,2,4,15,,2.0,,2.0,1.0,4.0,2.0,,,,,4.0,11.0,,,,6.0,1.0,64.0
40,"Wojcinski, David",2,,3,5,,,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,,,,2.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,69,91,254,15,11.0,26.0,48.0,34.0,47.0,29.0,36.0,22.0,18.0,6.0,108.0,147.0,9.0,13.0,36.0,20.0,10.0,
Opposition,Opposition,172,63,83,255,8,10.0,53.0,55.0,34.0,45.0,48.0,42.0,18.0,22.0,,137.0,114.0,16.0,10.0,33.0,7.0,6.0,
