Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",15,3,2,17,,,,1.0,,,,,2.0,1.0,,,,,,,,,
31,"Bower, Brendan",9,4,8,17,,,,,,,,,,1.0,,,,,,,,,
16,"Cloke, David",13,7,9,22,,,8.0,1.0,,,,,5.0,,1.0,,,,,,,,
30,"Free, Tony",12,2,7,19,,,,1.0,,,,,2.0,,,,,,,,,,
25,"Gale, Brendon",10,8,4,14,3,2.0,,,,,,,1.0,1.0,,,,,,,,,
24,"Goodwin, Andy",7,7,9,16,,,,2.0,,,,,,2.0,,,,,,,,,
34,"Hogg, Jeff",6,3,5,11,,,,,,,,,2.0,,,,,,,,,,
33,"Knights, Matthew",15,4,8,23,,,,,,,,,2.0,1.0,,,,,,,,,
4,"Lambert, Craig",9,3,21,30,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Mitchell, Michael",11,4,9,20,1,2.0,,2.0,,,,,,,,,,,,,,,
39,"Mrakov, John",7,4,11,18,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Naish, Chris",24,6,6,30,5,2.0,,2.0,,,,,,1.0,,,,,,,,,
35,"Pickering, Michael",1,,2,3,,,,,,,,,,,,,,,,,,,
21,"Powell, Tim",8,5,8,16,,3.0,,1.0,,,,,,,,,,,,,,,
32,"Ryan, Des",9,3,3,12,,1.0,,1.0,,,,,,1.0,,,,,,,,,
43,"Scott, Allister",6,3,5,11,1,4.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Smith, Craig",16,3,7,23,,,,1.0,,,,,1.0,1.0,,,,,,,,,
41,"Turner, Scott",6,1,1,7,1,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
12,"Underwood, Andrew",1,,,1,,,,,,,,,,,,,,,,,,,
3,"Weightman, Dale",17,1,13,30,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,71,138,340,12,20.0,9.0,21.0,,,,,19.0,13.0,1.0,,,,,,,,
Opposition,Opposition,205,69,141,346,14,15.0,18.0,15.0,,,,,13.0,19.0,5.0,,,,,,,,
