Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 158d,192 (72-2-118 38.02%),127 (0.66),←,
13,"Brunton, Neil",25y 229d,58 (7-1-50 12.93%),7 (0.12),←,
26,"Caven, Peter",24y 96d,46 (17-0-29 36.96%),20 (0.43),7 (2-0-5 28.57%),3 (0.43)
28,"Cresswell, Daryn",23y 90d,45 (4-0-41 8.89%),43 (0.96),←,
5,"Daniels, Jayson",23y 182d,109 (30-1-78 27.98%),20 (0.18),35 (5-0-30 14.29%),1 (0.03)
33,"Direen, Scott",21y 304d,16 (3-0-13 18.75%),7 (0.44),←,
6,"Dunkley, Andrew",26y 52d,51 (7-1-43 14.71%),3 (0.06),←,
35,"Garlick, Simon",19y 132d,7 (2-0-5 28.57%),1 (0.14),←,
25,"Gray, Troy",21y 175d,26 (3-1-22 13.46%),12 (0.46),←,
39,"Heuskes, Adam",18y 153d,8 (2-0-6 25.00%),1 (0.13),←,
47,"Higgins, Leon",26y 54d,111 (34-2-75 31.53%),72 (0.65),←,
11,"Kappler, Darren",29y 209d,125 (37-0-88 29.60%),102 (0.82),38 (7-0-31 18.42%),51 (1.34)
14,"Kelly, Paul",25y 23d,88 (15-2-71 18.18%),47 (0.53),←,
24,"Kickett, Derek",31y 318d,104 (55-1-48 53.37%),131 (1.26),15 (3-0-12 20.00%),25 (1.67)
3,"Lewis, Dale",25y 108d,80 (14-2-64 18.75%),98 (1.23),←,
16,"McMahon, Gavin",19y 210d,3 (0-0-3 0.00%),,←,
4,"McRae, Dean",25y 281d,117 (39-1-77 33.76%),41 (0.35),36 (5-0-31 13.89%),16 (0.44)
17,"Mooney, Jason",21y 76d,32 (3-0-29 9.38%),5 (0.16),←,
22,"Rose, Gavin",24y 325d,34 (4-1-29 13.24%),1 (0.03),←,
7,"Seymour, Brad",18y 109d,8 (1-0-7 12.50%),,←,
10,"Watters, Scott",25y 207d,81 (35-2-44 44.44%),24 (0.30),35 (5-0-30 14.29%),11 (0.31)
Totals,Totals,24y 10d,1341 (384-17-940 28.64%),762 (0.57),,
C,"Barassi, Ron",58y 174d,491 (268-4-219 54.99%),,35 (5-0-30 14.29%),
