Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,4,9,21,,,,1.0,,6.0,1.0,3.0,1.0,1.0,,7.0,14.0,,,,,2.0,75.0
10,"Ballard, Charlie",7,3,2,9,,,,,,,,,,,,2.0,6.0,2.0,,3.0,,,82.0
3,"Bowes, Jack",9,2,7,16,,1.0,,2.0,,4.0,1.0,5.0,1.0,1.0,,8.0,10.0,,,1.0,,,74.0
7,"Brodie, Will",7,4,14,21,,,,3.0,1.0,4.0,3.0,3.0,1.0,1.0,,12.0,9.0,,,,,,69.0
25,"Collins, Sam",6,4,7,13,,,,1.0,4.0,,,2.0,,1.0,,7.0,6.0,,,9.0,,,98.0
19,"Corbett, Josh",3,3,3,6,2,,,,,1.0,,2.0,,1.0,,3.0,4.0,,2.0,2.0,,1.0,84.0
8,"Fiorini, Brayden",21,6,10,31,,2.0,,8.0,1.0,5.0,7.0,4.0,2.0,,,13.0,18.0,,1.0,,,1.0,81.0
1,"Hanley, Pearce",12,3,7,19,,,,1.0,9.0,1.0,,4.0,1.0,3.0,,4.0,9.0,,,,5.0,,75.0
5,"Harbrow, Jarrod",12,5,9,21,,,,1.0,4.0,,1.0,3.0,2.0,2.0,,7.0,14.0,1.0,,2.0,,,89.0
39,"Holman, Nick",8,2,8,16,,,,4.0,,4.0,1.0,4.0,2.0,3.0,,7.0,10.0,1.0,1.0,,,,81.0
20,"Hombsch, Jack",10,3,1,11,,,,,4.0,2.0,,,2.0,,,3.0,6.0,,,8.0,,,95.0
33,"Horlin-Smith, George",7,2,6,13,,,,4.0,1.0,1.0,,2.0,1.0,,,4.0,10.0,,,,,,83.0
38,"Joyce, Jesse",9,5,8,17,,,,3.0,,2.0,1.0,3.0,1.0,1.0,,4.0,14.0,,1.0,3.0,,,74.0
41,"Lukosius, Jack",4,1,2,6,1,,,4.0,,1.0,,1.0,,,,3.0,4.0,,,3.0,,1.0,74.0
44,"Macpherson, Darcy",11,6,6,17,1,1.0,,5.0,1.0,1.0,1.0,4.0,,1.0,,4.0,13.0,,1.0,1.0,,,85.0
4,"Martin, Jack",7,3,9,16,,,,7.0,,2.0,2.0,5.0,1.0,2.0,,6.0,11.0,,,,,,71.0
11,"Miller, Touk",13,5,9,22,1,,,5.0,6.0,4.0,8.0,3.0,2.0,,,10.0,13.0,,,,,2.0,80.0
31,"Murdoch, Jordan",6,3,2,8,,,,1.0,,1.0,1.0,2.0,,,,3.0,5.0,,,2.0,,,87.0
6,"Sexton, Alex",8,5,7,15,2,2.0,,,1.0,5.0,,1.0,,,,7.0,8.0,,3.0,,,,88.0
24,"Swallow, David",13,7,11,24,,1.0,,3.0,2.0,1.0,2.0,5.0,1.0,1.0,,5.0,20.0,,1.0,1.0,,,78.0
28,"Witts, Jarrod",5,2,8,13,,,43.0,6.0,3.0,1.0,4.0,4.0,1.0,2.0,,10.0,4.0,,,3.0,,,90.0
30,"Wright, Peter",8,7,6,14,2,,3.0,,,2.0,1.0,1.0,,,,4.0,9.0,,2.0,7.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,85,151,349,9,8.0,46.0,59.0,37.0,48.0,34.0,61.0,19.0,20.0,,133.0,217.0,4.0,12.0,45.0,5.0,7.0,
Opposition,Opposition,238,89,129,367,16,15.0,43.0,69.0,38.0,54.0,47.0,66.0,20.0,18.0,6.0,135.0,216.0,9.0,14.0,48.0,9.0,11.0,
