Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Adams, Marcus",10,9,8,18,,,,2.0,5.0,1.0,,2.0,1.0,1.0,,3.0,16.0,1.0,,6.0,,,87.0
24,"Biggs, Shane",11,5,15,26,,,,,5.0,4.0,,2.0,,,,5.0,22.0,,,2.0,,,82.0
4,"Bontempelli, Marcus",11,6,9,20,1,,2.0,3.0,,5.0,2.0,3.0,2.0,,,11.0,10.0,1.0,1.0,1.0,,,85.0
5,"Boyd, Matthew",15,10,9,24,,,,1.0,4.0,2.0,1.0,1.0,,,,3.0,21.0,,,3.0,,1.0,86.0
15,"Campbell, Tom",5,4,5,10,1,,13.0,2.0,,1.0,4.0,1.0,1.0,1.0,,9.0,1.0,3.0,1.0,2.0,,,72.0
6,"Dahlhaus, Luke",10,6,27,37,1,,,6.0,4.0,2.0,1.0,5.0,,,3.0,11.0,25.0,,2.0,2.0,2.0,2.0,80.0
35,"Daniel, Caleb",10,4,12,22,,,,4.0,3.0,2.0,1.0,2.0,,,,6.0,15.0,,,2.0,,,72.0
29,"Dickson, Tory",8,3,11,19,2,,,1.0,,2.0,1.0,3.0,,2.0,,5.0,14.0,,,,,3.0,89.0
20,"Dunkley, Josh",14,10,4,18,2,1.0,1.0,5.0,,4.0,3.0,,1.0,,,7.0,11.0,1.0,4.0,1.0,,,80.0
7,"Hunter, Lachie",19,9,10,29,,,,5.0,1.0,5.0,2.0,4.0,1.0,1.0,,8.0,22.0,1.0,,1.0,,,84.0
21,"Liberatore, Tom",16,4,15,31,,,,6.0,4.0,4.0,6.0,3.0,1.0,,,13.0,19.0,,,1.0,,,82.0
11,"Macrae, Jack",17,6,15,32,,,,10.0,1.0,3.0,5.0,4.0,3.0,1.0,,10.0,22.0,,,1.0,,,81.0
16,"McLean, Toby",5,4,9,14,,,,2.0,,,,2.0,2.0,2.0,,8.0,8.0,,1.0,2.0,,,73.0
38,"Morris, Dale",6,4,13,19,,,,6.0,1.0,,,4.0,1.0,1.0,,9.0,10.0,2.0,,3.0,,,99.0
42,"Picken, Liam",10,6,9,19,,1.0,,2.0,1.0,,,3.0,1.0,2.0,,4.0,16.0,,,1.0,1.0,,84.0
43,"Redpath, Jack",12,9,5,17,2,,,2.0,,4.0,,3.0,,,,4.0,14.0,1.0,2.0,,,2.0,86.0
18,"Roberts, Fletcher",6,5,6,12,,,1.0,1.0,3.0,,,1.0,,,,4.0,7.0,,,7.0,,,82.0
23,"Roughead, Jordan",9,2,3,12,,,15.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,,7.0,5.0,1.0,,2.0,,1.0,75.0
9,"Stringer, Jake",5,5,6,11,,,,,,2.0,,4.0,,1.0,,3.0,8.0,,1.0,1.0,1.0,1.0,77.0
1,"Suckling, Matt",17,7,5,22,1,,,1.0,5.0,2.0,,2.0,,,,3.0,17.0,,1.0,2.0,1.0,,78.0
3,"Wallis, Mitch",7,3,12,19,,1.0,,3.0,,2.0,2.0,3.0,2.0,1.0,,8.0,12.0,1.0,1.0,,,,80.0
10,"Wood, Easton",14,13,7,21,1,,,,5.0,1.0,,3.0,,1.0,2.0,6.0,16.0,3.0,,4.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,134,215,452,11,8.0,32.0,65.0,43.0,49.0,31.0,59.0,17.0,15.0,5.0,147.0,311.0,15.0,14.0,44.0,5.0,10.0,
Opposition,Opposition,232,125,167,399,7,11.0,36.0,85.0,35.0,52.0,23.0,54.0,15.0,17.0,1.0,131.0,275.0,7.0,10.0,58.0,1.0,7.0,
