Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",23y 158d,40 (19-0-21 47.50%),1 (0.03),←,
18,"Cameron, Jeremy",23y 359d,94 (32-0-62 34.04%),240 (2.55),←,
1,"Davis, Phil",26y 208d,98 (41-0-57 41.84%),6 (0.06),80 (30-0-50 37.50%),5 (0.06)
4,"Greene, Toby",23y 182d,99 (34-0-65 34.34%),79 (0.80),←,
32,"Griffen, Ryan",30y 242d,239 (119-1-119 50.00%),146 (0.61),37 (22-0-15 59.46%),16 (0.43)
19,"Haynes, Nick",24y 312d,63 (25-0-38 39.68%),6 (0.10),←,
17,"Johnson, Steve",33y 265d,276 (194-3-79 70.83%),496 (1.80),23 (16-0-7 69.57%),44 (1.91)
22,"Kelly, Josh",22y 42d,61 (30-0-31 49.18%),34 (0.56),←,
40,"Kennedy, Adam",24y 257d,77 (21-0-56 27.27%),6 (0.08),←,
15,"Kennedy, Matthew",19y 354d,4 (2-0-2 50.00%),4 (1.00),←,
37,"Lobb, Rory",24y 45d,36 (20-0-16 55.56%),37 (1.03),←,
41,"Mumford, Shane",30y 264d,152 (98-2-52 65.13%),47 (0.31),52 (29-0-23 55.77%),8 (0.15)
25,"Mzungu, Tendai",31y 26d,103 (59-1-43 57.77%),54 (0.52),1 (0-0-1 0.00%),
12,"Patton, Jonathon",23y 310d,56 (24-0-32 42.86%),76 (1.36),←,
9,"Scully, Tom",25y 315d,128 (46-1-81 36.33%),59 (0.46),97 (33-0-64 34.02%),53 (0.55)
23,"Shaw, Heath",31y 119d,238 (144-2-92 60.92%),39 (0.16),65 (34-0-31 52.31%),2 (0.03)
5,"Shiel, Dylan",24y 17d,88 (31-0-57 35.23%),46 (0.52),←,
10,"Smith, Devon",23y 310d,94 (29-0-65 30.85%),88 (0.94),←,
14,"Taranto, Tim",19y 57d,1 (0-0-1 0.00%),,←,
20,"Tomlinson, Adam",23y 228d,68 (18-0-50 26.47%),18 (0.26),←,
8,"Ward, Callan",26y 350d,168 (68-0-100 40.48%),85 (0.51),108 (36-0-72 33.33%),52 (0.48)
29,"Williams, Zac",22y 187d,54 (24-0-30 44.44%),13 (0.24),←,
Totals,Totals,25y 176d,2237 (1078-10-1149 48.19%),1580 (0.71),,
C,"Cameron, Leon",44y 205d,69 (34-0-35 49.28%),,←,
