Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 65d,46 (20-1-25 44.57%),56 (1.22),←,
3,"Bartel, Jimmy",20y 227d,33 (14-1-18 43.94%),11 (0.33),←,
46,"Byrnes, Shannon",20y 102d,1 (1-0-0 100.00%),1 (1.00),←,
17,"Callan, Tim",20y 194d,3 (3-0-0 100.00%),1 (0.33),←,
31,"Chambers, Paul",22y 25d,23 (10-0-13 43.48%),3 (0.13),←,
35,"Chapman, Paul",22y 256d,67 (31-1-35 47.01%),67 (1.00),←,
11,"Corey, Joel",22y 152d,74 (33-1-40 45.27%),24 (0.32),←,
16,"Gardiner, Charlie",21y 139d,23 (14-0-9 60.87%),11 (0.48),←,
7,"Graham, Ben",30y 259d,210 (115-2-93 55.24%),132 (0.63),←,
2,"Harley, Tom",26y,107 (54-2-51 51.40%),7 (0.07),106 (53-2-51 50.94%),6 (0.06)
41,"Hunt, Josh",22y 126d,30 (17-0-13 56.67%),3 (0.10),←,
28,"Johnson, David",22y 264d,21 (8-0-13 38.10%),4 (0.19),←,
20,"Johnson, Steve",21y 14d,31 (12-1-18 40.32%),43 (1.39),←,
1,"King, Steven",25y 239d,144 (69-1-74 48.26%),68 (0.47),←,
18,"Kingsley, Kent",25y 296d,81 (43-0-38 53.09%),157 (1.94),69 (32-0-37 46.38%),147 (2.13)
45,"Ling, Cameron",23y 142d,81 (39-2-40 49.38%),37 (0.46),←,
4,"Mackie, Andrew",19y 346d,13 (9-0-4 69.23%),9 (0.69),←,
39,"Milburn, Darren",27y 94d,134 (63-0-71 47.01%),51 (0.38),←,
15,"Riccardi, Peter",31y 214d,253 (140-3-110 55.93%),263 (1.04),←,
27,"Sanderson, Brenton",30y 142d,193 (95-3-95 50.00%),32 (0.17),183 (93-3-87 51.64%),27 (0.15)
30,"Scarlett, Matthew",25y 43d,107 (53-1-53 50.00%),8 (0.07),←,
40,"Wojcinski, David",23y 304d,69 (34-1-34 50.00%),18 (0.26),←,
Totals,Totals,23y 332d,1744 (877-20-847 50.29%),1006 (0.58),,
C,"Thompson, Mark",40y 242d,105 (49-2-54 47.62%),,←,
