Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 259d,45 (24-0-21 53.33%),68 (1.51),←,
21,"Barlow, Michael",24y 104d,23 (11-0-12 47.83%),20 (0.87),←,
26,"Bradley, Kepler",26y 139d,101 (32-1-68 32.18%),75 (0.74),52 (19-0-33 36.54%),61 (1.17)
6,"Broughton, Greg",25y 184d,54 (22-0-32 40.74%),9 (0.17),←,
30,"Clarke, Zac",22y 3d,22 (6-0-16 27.27%),8 (0.36),←,
15,"Crowley, Ryan",28y 26d,116 (56-0-60 48.28%),86 (0.74),←,
3,"Dawson, Zac",26y 38d,78 (47-3-28 62.18%),4 (0.05),1 (1-0-0 100.00%),
40,"de Boer, Matt",22y 21d,54 (25-0-29 46.30%),15 (0.28),←,
41,"Duffield, Paul",27y 55d,91 (39-0-52 42.86%),21 (0.23),←,
7,"Fyfe, Nat",20y 195d,40 (21-0-19 52.50%),34 (0.85),←,
32,"Hill, Stephen",21y 335d,68 (30-0-38 44.12%),43 (0.63),←,
5,"Ibbotson, Garrick",24y 16d,80 (30-0-50 37.50%),19 (0.24),←,
37,"Johnson, Michael",27y 163d,126 (61-0-65 48.41%),51 (0.40),←,
23,"Mayne, Chris",23y 150d,59 (28-0-31 47.46%),61 (1.03),←,
18,"McPharlin, Luke",30y 121d,189 (92-0-97 48.68%),113 (0.60),177 (84-0-93 47.46%),110 (0.62)
9,"McPhee, Adam",29y 177d,203 (85-1-117 42.12%),110 (0.54),61 (26-0-35 42.62%),27 (0.44)
25,"Mellington, Josh",19y 93d,3 (3-0-0 100.00%),4 (1.33),←,
13,"Mzungu, Tendai",26y 32d,15 (5-0-10 33.33%),12 (0.80),←,
29,"Pavlich, Matthew",30y 91d,257 (113-0-144 43.97%),492 (1.91),←,
46,"Pearce, Clancee",21y 160d,27 (9-0-18 33.33%),13 (0.48),←,
31,"Sandilands, Aaron",29y 116d,170 (85-0-85 50.00%),66 (0.39),←,
8,"Suban, Nick",21y 327d,49 (18-0-31 36.73%),15 (0.31),←,
Totals,Totals,25y 28d,1870 (842-5-1023 45.03%),1339 (0.72),,
C,"Lyon, Ross",45y 144d,122 (77-4-41 64.75%),,1 (1-0-0 100.00%),
