St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",27y 88d,152 (71-2-79 47.37%),34 (0.22),←,
14,"Ball, Luke",23y 85d,103 (62-0-41 60.19%),47 (0.46),←,
22,"Birss, Shane",24y 160d,61 (22-3-36 38.52%),25 (0.41),10 (5-1-4 55.00%),5 (0.50)
27,"Blake, Jason",26y 156d,111 (54-2-55 49.55%),27 (0.24),←,
28,"Clarke, Matthew",33y 334d,257 (127-3-127 50.00%),38 (0.15),9 (4-1-4 50.00%),
16,"Clarke, Raphael",21y 328d,28 (17-0-11 60.71%),4 (0.14),←,
3,"Clarke, Xavier",23y 324d,95 (51-2-42 54.74%),42 (0.44),←,
26,"Dal Santo, Nick",23y 177d,118 (64-2-52 55.08%),60 (0.51),←,
17,"Fiora, Aaron",26y 121d,128 (59-1-68 46.48%),54 (0.42),50 (26-1-23 53.00%),29 (0.58)
6,"Fisher, Leigh",23y 121d,44 (29-1-14 67.05%),3 (0.07),←,
25,"Fisher, Sam",25y 39d,69 (42-1-26 61.59%),4 (0.06),←,
9,"Gehrig, Fraser",31y 168d,253 (133-2-118 52.96%),533 (2.11),138 (70-1-67 51.09%),374 (2.71)
19,"Gilbert, Sam",20y 364d,18 (9-1-8 52.78%),7 (0.39),←,
1,"Gram, Jason",23y 113d,50 (28-1-21 57.00%),19 (0.38),48 (27-1-20 57.29%),19 (0.40)
35,"Harvey, Robert",35y 362d,358 (179-4-175 50.56%),208 (0.58),←,
7,"Hayes, Lenny",27y 216d,166 (72-3-91 44.28%),62 (0.37),←,
8,"Hudghton, Max",30y 350d,204 (92-3-109 45.83%),14 (0.07),←,
31,"Maguire, Matt",23y 80d,93 (51-1-41 55.38%),19 (0.20),←,
44,"Milne, Stephen",27y 163d,139 (66-2-71 48.20%),270 (1.94),←,
11,"Montagna, Leigh",23y 289d,71 (42-1-28 59.86%),48 (0.68),←,
12,"Riewoldt, Nick",24y 305d,132 (65-2-65 50.00%),248 (1.88),←,
13,"Voss, Brett",29y 177d,169 (84-2-83 50.30%),66 (0.39),134 (65-1-68 48.88%),55 (0.41)
Totals,Totals,26y 106d,2819 (1419-39-1361 50.34%),1832 (0.65),,
C,"Lyon, Ross",40y 283d,20 (10-1-9 52.50%),,←,
