Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
50,"Brogan, Dean",5,3,3,8,1,,16.0,4.0,,,3.0,4.0,4.0,3.0,,6.0,4.0,,1.0,7.0,,,86.0
14,"Bugg, Tomas",7,3,10,17,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,8.0,10.0,,,1.0,,,90.0
18,"Cameron, Jeremy",7,4,1,8,3,2.0,,2.0,,1.0,,4.0,3.0,2.0,,5.0,3.0,1.0,3.0,2.0,,,84.0
3,"Coniglio, Stephen",13,2,9,22,1,1.0,,5.0,1.0,1.0,3.0,1.0,1.0,,,9.0,14.0,,,2.0,,,86.0
1,"Davis, Phil",7,5,6,13,,,,2.0,1.0,1.0,1.0,3.0,,1.0,,3.0,11.0,,,2.0,,,91.0
26,"Giles, Jonathan",10,2,1,11,1,1.0,10.0,3.0,,2.0,4.0,2.0,4.0,1.0,,8.0,2.0,1.0,1.0,3.0,,,85.0
38 ↓,"Gilham, Stephen",8,4,2,10,,,,2.0,5.0,,,,,,,1.0,5.0,,,3.0,1.0,,59.0
4,"Greene, Toby",14,4,8,22,,,,2.0,1.0,4.0,2.0,6.0,3.0,3.0,,13.0,10.0,,,3.0,,,79.0
2,"Hampton, Curtly",4,3,3,7,,,,1.0,2.0,,,3.0,,2.0,,2.0,5.0,,,2.0,3.0,,85.0
33 ↑,"Hoskin-Elliott, Will",4,2,3,7,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,4.0,3.0,,1.0,2.0,,,31.0
40,"Kennedy, Adam",6,2,4,10,,,,,1.0,,,,1.0,,,4.0,5.0,,,2.0,,1.0,84.0
39,"Mohr, Tim",11,3,6,17,,,,,6.0,,1.0,3.0,,1.0,,4.0,11.0,,,3.0,,,93.0
7,"Palmer, Rhys",6,1,4,10,,,,4.0,2.0,1.0,3.0,2.0,,,,4.0,5.0,,,,,,85.0
12,"Patton, Jonathon",8,2,5,13,1,3.0,,4.0,,3.0,,1.0,2.0,,,8.0,4.0,,1.0,1.0,2.0,1.0,86.0
30,"Plowman, Lachie",4,2,2,6,,,,1.0,1.0,,,2.0,,1.0,,1.0,5.0,,,2.0,,,81.0
9,"Scully, Tom",10,2,7,17,,,,1.0,2.0,3.0,2.0,7.0,,5.0,,8.0,9.0,,,3.0,1.0,1.0,90.0
5,"Shiel, Dylan",10,1,9,19,1,2.0,,3.0,2.0,3.0,7.0,5.0,2.0,3.0,,13.0,7.0,,,,2.0,1.0,81.0
10,"Smith, Devon",6,4,6,12,1,,,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,5.0,7.0,,1.0,,,,85.0
28,"Sumner, Liam",7,2,6,13,,,,3.0,1.0,3.0,1.0,4.0,1.0,1.0,,3.0,8.0,,,1.0,,,80.0
17,"Treloar, Adam",13,5,7,20,1,,,1.0,3.0,3.0,3.0,4.0,,1.0,,8.0,13.0,,,,,,82.0
8,"Ward, Callan",14,5,12,26,,,2.0,6.0,3.0,5.0,4.0,6.0,1.0,1.0,,14.0,13.0,,,1.0,,,88.0
6,"Whitfield, Lachie",15,9,5,20,1,1.0,,4.0,4.0,3.0,1.0,2.0,,1.0,,3.0,17.0,,2.0,3.0,3.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,70,119,308,11,12.0,28.0,53.0,40.0,39.0,38.0,65.0,25.0,28.0,,134.0,171.0,2.0,10.0,43.0,12.0,4.0,
Opposition,Opposition,225,110,164,389,19,20.0,26.0,55.0,22.0,67.0,25.0,52.0,28.0,24.0,6.0,127.0,255.0,11.0,21.0,39.0,10.0,15.0,
