Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",27y 297d,151 (77-2-72 51.66%),53 (0.35),←,
17,"Cooney, Adam",24y 263d,148 (78-2-68 53.38%),133 (0.90),←,
4,"Cross, Daniel",27y 82d,146 (73-3-70 51.03%),25 (0.17),←,
10,"Eagleton, Nathan",31y 222d,269 (129-5-135 48.88%),224 (0.83),213 (103-3-107 49.06%),179 (0.84)
13,"Giansiracusa, Daniel",28y 101d,181 (84-4-93 47.51%),186 (1.03),←,
9,"Gilbee, Lindsay",28y 347d,177 (90-2-85 51.41%),105 (0.59),←,
1,"Grant, Jarrad",20y 349d,10 (6-0-4 60.00%),9 (0.90),←,
16,"Griffen, Ryan",23y 328d,109 (63-1-45 58.26%),60 (0.55),←,
8,"Hahn, Mitch",29y 41d,175 (86-2-87 49.71%),161 (0.92),←,
28,"Hall, Barry",33y 132d,263 (134-3-126 51.52%),657 (2.50),13 (8-0-5 61.54%),46 (3.54)
40,"Harbrow, Jarrod",21y 337d,61 (35-1-25 58.20%),21 (0.34),←,
25,"Hargrave, Ryan",28y 329d,174 (84-4-86 49.43%),35 (0.20),←,
20,"Hill, Josh",21y 152d,53 (34-1-18 65.09%),69 (1.30),←,
15,"Hudson, Ben",31y 116d,115 (71-1-43 62.17%),12 (0.10),60 (39-1-20 65.83%),6 (0.10)
6,"Johnson, Brad",33y 337d,353 (171-7-175 49.43%),551 (1.56),←,
36,"Lake, Brian",28y 113d,160 (78-2-80 49.38%),22 (0.14),←,
27,"Minson, Will",25y 70d,101 (60-1-40 59.90%),56 (0.55),←,
38,"Morris, Dale",27y 173d,124 (73-2-49 59.68%),2 (0.02),←,
2,"Murphy, Robert",28y 11d,177 (80-4-93 46.33%),142 (0.80),←,
42,"Picken, Liam",23y 323d,31 (20-0-11 64.52%),12 (0.39),←,
18,"Stack, Brennan",22y 25d,10 (7-0-3 70.00%),14 (1.40),←,
29,"Wood, Easton",20y 289d,4 (3-0-1 75.00%),,←,
Totals,Totals,26y 285d,2992 (1536-47-1409 51.34%),2549 (0.85),,
C,"Eade, Rodney",52y 77d,283 (155-4-124 55.48%),,131 (74-2-55 57.25%),
