Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",21y 203d,45 (9-0-36 20.00%),14 (0.31),14 (6-0-8 42.86%),2 (0.14)
11,"Blair, Jarryd",24y 362d,104 (72-1-31 69.71%),81 (0.78),←,
29,"Broomhead, Tim",21y 20d,9 (2-0-7 22.22%),10 (1.11),←,
16,"Brown, Nathan",26y 115d,95 (60-1-34 63.68%),7 (0.07),←,
32,"Cloke, Travis",28y 37d,218 (137-2-79 63.30%),393 (1.80),←,
25,"Crisp, Jack",21y 191d,20 (8-0-12 40.00%),11 (0.55),2 (1-0-1 50.00%),1 (0.50)
5,"Elliott, Jamie",22y 233d,54 (34-0-20 62.96%),70 (1.30),←,
1,"Fasolo, Alex",22y 307d,54 (37-0-17 68.52%),54 (1.00),←,
45,"Frost, Jack",23y 45d,26 (13-0-13 50.00%),,←,
6,"Goldsack, Tyson",27y 324d,126 (81-0-45 64.29%),47 (0.37),←,
4,"Grundy, Brodie",20y 361d,24 (13-0-11 54.17%),4 (0.17),←,
8,"Langdon, Tom",20y 306d,21 (11-0-10 52.38%),,←,
43,"Oxley, Adam",22y 161d,4 (3-0-1 75.00%),,←,
10,"Pendlebury, Scott",27y 94d,194 (126-2-66 65.46%),126 (0.65),←,
31,"Ramsay, Jackson",20y 142d,4 (2-0-2 50.00%),,←,
40,"Seedsman, Paul",23y 79d,38 (20-0-18 52.63%),13 (0.34),←,
28,"Sinclair, Ben",23y 192d,46 (29-0-17 63.04%),20 (0.43),←,
36,"Swan, Dane",31y 45d,238 (147-2-89 62.18%),191 (0.80),←,
34,"Toovey, Alan",28y 19d,133 (90-2-41 68.42%),9 (0.07),←,
18,"Varcoe, Travis",27y 1d,140 (115-0-25 82.14%),131 (0.94),2 (1-0-1 50.00%),1 (0.50)
9,"White, Jesse",27y 92d,91 (46-2-43 51.65%),97 (1.07),20 (11-0-9 55.00%),24 (1.20)
26,"Williams, Marley",21y 263d,39 (22-0-17 56.41%),4 (0.10),←,
Totals,Totals,24y 97d,1723 (1077-12-634 62.51%),1282 (0.74),,
C,"Buckley, Nathan",42y 259d,72 (43-0-29 59.72%),,←,
