Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
18,"Direen, Scott",23y 275d,45 (16-0-29 35.56%),10 (0.22),←,
6,"Dunkley, Andrew",28y 22d,91 (27-2-62 30.77%),7 (0.08),←,
12,"Dyson, Kevin",29y 78d,85 (46-1-38 54.71%),26 (0.31),15 (11-1-3 76.67%),1 (0.07)
29,"Garlick, Simon",21y 102d,33 (18-0-15 54.55%),23 (0.70),←,
9,"Grant, Shannon",19y 93d,26 (14-1-11 55.77%),17 (0.65),←,
25,"Gray, Troy",23y 146d,50 (13-1-36 27.00%),23 (0.46),←,
39,"Heuskes, Adam",20y 123d,40 (19-0-21 47.50%),5 (0.13),←,
14,"Kelly, Paul",26y 359d,128 (35-3-90 28.52%),75 (0.59),←,
24,"Kickett, Derek",33y 289d,143 (75-2-66 53.15%),171 (1.20),54 (23-1-30 43.52%),65 (1.20)
37,"King, Clinton",18y 119d,2 (2-0-0 100.00%),1 (0.50),←,
4,"Lockett, Tony",30y 134d,218 (88-1-129 40.60%),1097 (5.03),35 (20-1-14 58.57%),199 (5.69)
34,"Luff, Troy",26y 242d,56 (20-2-34 37.50%),48 (0.86),←,
11,"Maxfield, Stuart",24y 103d,105 (47-2-56 45.71%),76 (0.72),16 (12-1-3 78.13%),11 (0.69)
32,"McPherson, Daniel",21y 16d,17 (11-1-5 67.65%),2 (0.12),←,
17,"Mooney, Jason",23y 46d,49 (10-0-39 20.41%),20 (0.41),←,
26,"Myles, Dion",20y 80d,4 (3-0-1 75.00%),,←,
5,"OBrien, Craig",26y 140d,85 (44-2-39 52.94%),155 (1.82),12 (9-1-2 79.17%),23 (1.92)
19,"OLoughlin, Michael",19y 152d,27 (15-1-11 57.41%),26 (0.96),←,
1,"Roos, Paul",33y 24d,305 (129-1-175 42.46%),281 (0.92),36 (19-1-16 54.17%),11 (0.31)
7,"Seymour, Brad",20y 79d,31 (13-1-17 43.55%),1 (0.03),←,
15,"Stafford, Greg",21y 329d,32 (12-1-19 39.06%),5 (0.16),←,
Totals,Totals,24y 123d,1572 (657-22-893 41.79%),2069 (1.32),,
C,"Eade, Rodney",38y 108d,16 (12-1-3 78.13%),,←,
