Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,3,7,17,,2.0,,2.0,1.0,4.0,2.0,2.0,2.0,,,6.0,12.0,,1.0,2.0,,,79.0
15,"Anderson, Noah",16,1,9,25,,,,,1.0,6.0,4.0,3.0,,1.0,,9.0,14.0,,,2.0,,,75.0
10,"Ballard, Charlie",3,3,1,4,,,,3.0,2.0,,,,,,,2.0,2.0,1.0,,4.0,,,91.0
3,"Bowes, Jack",9,1,5,14,,,,3.0,1.0,2.0,,3.0,,,,2.0,11.0,,,1.0,,,81.0
25,"Collins, Sam",5,4,4,9,,,,1.0,,,1.0,1.0,,,,5.0,4.0,1.0,,4.0,,,90.0
19,"Corbett, Josh",6,3,,6,,1.0,,1.0,,4.0,,2.0,1.0,,,2.0,5.0,,2.0,1.0,,1.0,82.0
12,"Day, Sam",2,2,7,9,1,,3.0,2.0,,,,3.0,,1.0,,3.0,6.0,,1.0,2.0,,,82.0
4,"Ellis, Brandon",6,1,6,12,,,,2.0,,2.0,3.0,3.0,,1.0,,3.0,9.0,,,,,1.0,93.0
50,"Farrar, Jy",3,2,3,6,1,,,1.0,,,,,,,,2.0,5.0,,,1.0,,,60.0
46,"Graham, Caleb",7,4,2,9,,,,,5.0,1.0,,,,,,4.0,5.0,2.0,,4.0,,,86.0
21,"Greenwood, Hugh",6,,9,15,1,,1.0,7.0,,2.0,4.0,1.0,1.0,,,11.0,4.0,,,1.0,,,76.0
5,"Harbrow, Jarrod",7,3,3,10,,,,,2.0,2.0,,2.0,,1.0,,1.0,8.0,,,,1.0,1.0,80.0
34,"King, Ben",5,1,4,9,1,,,1.0,,1.0,,2.0,3.0,1.0,,8.0,2.0,,,,,,95.0
13,"Lukosius, Jack",10,4,1,11,,1.0,,,3.0,3.0,,6.0,,2.0,,4.0,7.0,1.0,,2.0,,,77.0
11,"Miller, Touk",10,1,13,23,,1.0,,4.0,3.0,2.0,3.0,2.0,1.0,,,11.0,14.0,,,2.0,,,83.0
27,"Powell, Wil",3,2,14,17,,,,1.0,2.0,1.0,,1.0,1.0,,,10.0,7.0,,,2.0,,,87.0
22,"Rankine, Izak",4,1,4,8,1,1.0,,3.0,,3.0,2.0,1.0,1.0,,,4.0,5.0,,,4.0,,,88.0
6,"Sexton, Alex",10,7,2,12,3,,,,,,,,1.0,,,3.0,9.0,,4.0,,,1.0,83.0
37,"Sharp, Jeremy",5,3,5,10,,,,,1.0,2.0,,,,,,1.0,9.0,,,1.0,1.0,,70.0
24,"Swallow, David",15,4,12,27,,1.0,,,1.0,3.0,11.0,1.0,1.0,1.0,,17.0,12.0,,,,,,76.0
14,"Weller, Lachie",8,3,8,16,,,,4.0,3.0,1.0,4.0,1.0,2.0,,,6.0,10.0,,,,1.0,,87.0
28,"Witts, Jarrod",2,1,,2,,,28.0,4.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,152,54,119,271,8,9.0,32.0,39.0,26.0,39.0,34.0,35.0,14.0,9.0,,114.0,161.0,5.0,8.0,35.0,3.0,4.0,
Opposition,Opposition,194,96,176,370,17,6.0,30.0,37.0,31.0,44.0,27.0,34.0,9.0,14.0,6.0,110.0,251.0,9.0,15.0,36.0,5.0,10.0,
