North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 38d,30 (13-1-16 45.00%),21 (0.70),←,
18,"Atley, Shaun",18y 243d,7 (2-0-5 28.57%),2 (0.29),←,
27,"Edwards, Aaron",27y 73d,58 (31-1-26 54.31%),82 (1.41),54 (27-1-26 50.93%),80 (1.48)
11,"Firrito, Michael",27y 168d,156 (75-2-79 48.72%),26 (0.17),←,
32,"Garlett, Cruize",22y 69d,21 (10-0-11 47.62%),3 (0.14),←,
22,"Goldstein, Todd",22y 317d,43 (20-1-22 47.67%),25 (0.58),←,
17,"Grima, Nathan",25y 282d,36 (17-1-18 48.61%),,←,
6,"Hansen, Lachlan",22y 270d,56 (25-1-30 45.54%),45 (0.80),←,
23,"Harper, Kieran",18y 333d,3 (2-0-1 66.67%),3 (1.00),←,
29,"Harvey, Brent",33y,308 (165-3-140 54.06%),354 (1.15),←,
34,"Macmillan, Jamie",19y 233d,7 (4-0-3 57.14%),1 (0.14),←,
42,"McMahon, Scott",24y 346d,75 (36-1-38 48.67%),25 (0.33),←,
20,"Petrie, Drew",28y 211d,184 (85-3-96 47.01%),166 (0.90),←,
30,"Pratt, Daniel",28y 54d,115 (57-1-57 50.00%),10 (0.09),112 (56-1-55 50.45%),9 (0.08)
3,"Rawlings, Brady",29y 338d,230 (113-2-115 49.57%),60 (0.26),←,
46,"Speight, Ben",21y 12d,5 (2-0-3 40.00%),5 (1.00),←,
9,"Swallow, Andrew",23y 346d,91 (39-1-51 43.41%),50 (0.55),←,
12,"Thomas, Lindsay",23y 75d,79 (34-2-43 44.30%),100 (1.27),←,
16,"Thompson, Scott",25y 5d,57 (20-2-35 36.84%),1 (0.02),←,
8,"Wells, Daniel",26y 100d,156 (78-2-76 50.64%),93 (0.60),←,
19,"Wright, Sam",20y 303d,31 (13-0-18 41.94%),31 (1.00),←,
7,"Ziebell, Jack",20y 75d,31 (13-0-18 41.94%),6 (0.19),←,
Totals,Totals,24y 94d,1779 (854-24-901 48.00%),1109 (0.62),,
C,"Scott, Brad",35y 11d,29 (13-0-16 44.83%),,←,
