Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",22y 105d,10 (1-0-9 10.00%),2 (0.20),←,
12,"Bedford, Toby",20y 103d,2 (0-0-2 0.00%),,←,
31,"Fritsch, Bayley",23y 276d,59 (27-0-32 45.76%),55 (0.93),←,
11,"Gawn, Max",28y 252d,132 (51-0-81 38.64%),59 (0.45),←,
14,"Hibberd, Michael",30y 248d,155 (74-1-80 48.06%),14 (0.09),71 (34-0-37 47.89%),3 (0.04)
29,"Hunt, Jayden",25y 157d,72 (30-0-42 41.67%),36 (0.50),←,
15,"Langdon, Ed",24y 219d,83 (32-0-51 38.55%),35 (0.42),15 (7-0-8 46.67%),2 (0.13)
8,"Lever, Jake",24y 186d,90 (53-0-37 58.89%),3 (0.03),34 (15-0-19 44.12%),
1,"May, Steven",28y 241d,146 (47-1-98 32.53%),23 (0.16),23 (9-0-14 39.13%),2 (0.09)
18,"Melksham, Jake",29y 9d,183 (88-1-94 48.36%),140 (0.77),69 (36-0-33 52.17%),83 (1.20)
30,"Neal-Bullen, Alex",24y 242d,78 (37-0-41 47.44%),61 (0.78),←,
13,"Oliver, Clayton",23y 47d,97 (47-0-50 48.45%),29 (0.30),←,
5,"Petracca, Christian",24y 247d,100 (46-0-54 46.00%),92 (0.92),←,
36,"Pickett, Kysaiah",19y 97d,12 (5-0-7 41.67%),6 (0.50),←,
21,"Preuss, Braydon",25y 83d,18 (4-0-14 22.22%),9 (0.50),10 (3-0-7 30.00%),4 (0.40)
24,"Rivers, Trent",19y 39d,7 (3-0-4 42.86%),,←,
3,"Salem, Christian",25y 54d,104 (44-0-60 42.31%),20 (0.19),←,
44,"Smith, Joel",24y 195d,16 (6-0-10 37.50%),1 (0.06),←,
20,"Tomlinson, Adam",27y 28d,151 (66-3-82 44.70%),35 (0.23),11 (5-0-6 45.45%),
22,"Vandenberg, Aaron",28y 188d,45 (22-0-23 48.89%),23 (0.51),←,
7,"Viney, Jack",26y 147d,133 (46-0-87 34.59%),36 (0.27),←,
26,"Weideman, Sam",23y 73d,42 (21-0-21 50.00%),46 (1.10),←,
Totals,Totals,24y 346d,1735 (750-6-979 43.23%),725 (0.42),,
C,"Goodwin, Simon",43y 256d,85 (40-0-45 47.06%),,84 (40-0-44 47.62%),
