St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 252d,18 (13-0-5 72.22%),11 (0.61),←,
30,"Bingham, Lawrence",23y 23d,8 (5-0-3 62.50%),,5 (4-0-1 80.00%),
18,"Bowey, Brett",23y 20d,56 (24-0-32 42.86%),61 (1.09),←,
3,"Burke, Nathan",22y 135d,109 (47-1-61 43.58%),30 (0.28),←,
15,"Coghlan, Frank",29y 233d,105 (40-1-64 38.57%),61 (0.58),←,
14,"Craven, Danny",25y 48d,29 (17-1-11 60.34%),9 (0.31),←,
8,"Devonport, Craig",22y 145d,48 (24-0-24 50.00%),52 (1.08),←,
10,"Flanigan, Darren",30y 104d,136 (68-0-68 50.00%),53 (0.39),6 (4-0-2 66.67%),3 (0.50)
16,"Fletcher, Adrian",22y 254d,35 (20-0-15 57.14%),16 (0.46),12 (8-0-4 66.67%),6 (0.50)
2,"Frawley, Danny",28y 286d,177 (58-1-118 33.05%),12 (0.07),←,
6,"Grant, David",25y 318d,145 (51-0-94 35.17%),66 (0.46),←,
35,"Harvey, Robert",20y 304d,70 (35-1-34 50.71%),49 (0.70),←,
52,"Kickett, Dale",24y 47d,28 (12-0-16 42.86%),25 (0.89),11 (8-0-3 72.73%),12 (1.09)
4,"Lockett, Tony",26y 103d,152 (55-0-97 36.18%),733 (4.82),←,
23,"Loewe, Stewart",24y 28d,131 (53-1-77 40.84%),184 (1.40),←,
5,"McAdam, Gilbert",25y 82d,27 (17-1-9 64.81%),29 (1.07),←,
12,"Morris, Russell",30y 19d,128 (94-2-32 74.22%),68 (0.53),35 (23-1-11 67.14%),16 (0.46)
1,"Newport, Stephen",26y 228d,134 (76-1-57 57.09%),66 (0.49),33 (22-1-10 68.18%),8 (0.24)
41,"Pekin, Tim",27y 150d,164 (81-1-82 49.70%),39 (0.24),57 (32-1-24 57.02%),24 (0.42)
31,"Shanahan, Jamie",24y 197d,11 (8-0-3 72.73%),,←,
Totals,Totals,25y 76d,1711 (798-11-902 46.64%),1564 (0.91),,
C,"Sheldon, Ken",32y 172d,58 (32-1-25 56.03%),,←,
