Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 203d,120 (56-1-63 47.08%),40 (0.33),98 (48-1-49 49.49%),32 (0.33)
11,"Bowden, Joel",19y 57d,16 (9-0-7 56.25%),21 (1.31),←,
17,"Broderick, Paul",27y 226d,182 (86-1-95 47.53%),126 (0.69),89 (47-1-41 53.37%),46 (0.52)
21,"Bulluss, Paul",27y 206d,77 (30-1-46 39.61%),19 (0.25),←,
9,"Campbell, Wayne",24y 328d,138 (60-1-77 43.84%),79 (0.57),←,
15,"Charles, Justin",26y 323d,88 (45-2-41 52.27%),61 (0.69),52 (27-1-24 52.88%),37 (0.71)
10,"Daffy, Nick",24y 98d,87 (46-1-40 53.45%),114 (1.31),←,
27,"Funcke, Ross",19y 274d,13 (5-0-8 38.46%),,←,
1,"Gale, Michael",30y 239d,179 (79-1-99 44.41%),47 (0.26),74 (38-1-35 52.03%),18 (0.24)
2,"Gaspar, Darren",21y 89d,60 (25-0-35 41.67%),2 (0.03),39 (18-0-21 46.15%),1 (0.03)
20,"Harrison, Ben",22y 212d,24 (11-0-13 45.83%),14 (0.58),22 (9-0-13 40.91%),14 (0.64)
16,"Holland, Ben",20y 99d,25 (12-0-13 48.00%),13 (0.52),←,
3,"Kellaway, Duncan",24y 181d,97 (48-1-48 50.00%),,←,
33,"Knights, Matthew",26y 316d,172 (65-0-107 37.79%),103 (0.60),←,
8,"Merenda, Mark",21y 292d,58 (33-0-25 56.90%),40 (0.69),←,
28,"Moore, Ben",20y 44d,10 (6-0-4 60.00%),6 (0.60),←,
13,"Powell, Robert",21y 151d,19 (9-0-10 47.37%),28 (1.47),←,
7,"Prescott, Ashley",24y 340d,66 (33-1-32 50.76%),9 (0.14),←,
12,"Richardson, Matthew",22y 151d,81 (39-0-42 48.15%),247 (3.05),←,
4,"Rogers, Matthew",23y 265d,76 (40-1-35 53.29%),64 (0.84),←,
29,"Torney, Jason",20y 62d,29 (12-1-16 43.10%),2 (0.07),←,
Totals,Totals,23y 285d,1617 (749-12-856 46.32%),1035 (0.64),,
C,"Gieschen, Jeff",40y 329d,3 (2-0-1 66.67%),,←,
