Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",28y 252d,236 (131-0-105 55.51%),228 (0.97),←,
29,"Bramble, Lachlan",26y 105d,50 (21-2-27 44.00%),4 (0.08),20 (12-0-8 60.00%),2 (0.10)
17,"Coffield, Nick",24y 284d,59 (27-1-31 46.61%),2 (0.03),7 (5-0-2 71.43%),
31,"Dale, Bailey",28y 11d,151 (83-0-68 54.97%),82 (0.54),←,
35,"Daniel, Caleb",28y 26d,188 (103-0-85 54.79%),48 (0.26),←,
10,"Darcy, Sam",21y 14d,24 (13-0-11 54.17%),30 (1.25),←,
15,"Duryea, Taylor",33y 100d,210 (137-1-72 65.48%),25 (0.12),92 (55-0-37 59.78%),4 (0.04)
44,"English, Tim",26y 358d,128 (71-0-57 55.47%),75 (0.59),←,
38,"Garcia, Riley",23y 185d,30 (16-0-14 53.33%),13 (0.43),←,
19,"Jones, Liam",33y 160d,196 (77-0-119 39.29%),84 (0.43),101 (47-0-54 46.53%),68 (0.67)
24,"Khamis, Buku",24y 131d,25 (15-0-10 60.00%),7 (0.28),←,
21,"Liberatore, Tom",32y 78d,230 (114-0-116 49.57%),84 (0.37),←,
7,"Lobb, Rory",31y 175d,172 (95-2-75 55.81%),172 (1.00),32 (19-0-13 59.38%),29 (0.91)
30,"McNeil, Lachlan",23y 175d,50 (33-0-17 66.00%),24 (0.48),←,
33,"Naughton, Aaron",24y 246d,139 (77-0-62 55.40%),219 (1.58),←,
25,"Poulter, Caleb",21y 295d,27 (13-0-14 48.15%),8 (0.30),15 (10-0-5 66.67%),6 (0.40)
20,"Richards, Ed",25y 30d,121 (64-0-57 52.89%),31 (0.26),←,
1,"Treloar, Adam",31y 146d,250 (115-1-134 46.20%),152 (0.61),77 (45-0-32 58.44%),55 (0.71)
2,"Ugle-Hagan, Jamarra",22y 120d,63 (34-0-29 53.97%),99 (1.57),←,
23,"Vandermeer, Laitham",25y 181d,64 (35-0-29 54.69%),29 (0.45),←,
3,"Weightman, Cody",23y 200d,72 (41-0-31 56.94%),123 (1.71),←,
14,"West, Rhylee",24y 21d,56 (33-0-23 58.93%),46 (0.82),←,
34,"Williams, Bailey",26y 297d,147 (80-0-67 54.42%),34 (0.23),←,
Totals,Totals,26y 204d,2688 (1428-7-1253 53.13%),1619 (0.60),,
C,"Beveridge, Luke",53y 345d,226 (128-0-98 56.64%),,←,
