Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
30,"Bourke, David",25y 249d,85 (47-0-38 55.29%),18 (0.21),←,
11,"Bowden, Joel",23y 86d,104 (57-0-47 54.81%),102 (0.98),←,
17,"Broderick, Paul",31y 255d,261 (131-1-129 50.38%),170 (0.65),168 (92-1-75 55.06%),90 (0.54)
15,"Cameron, Leon",29y 13d,215 (118-3-94 55.58%),89 (0.41),43 (25-0-18 58.14%),21 (0.49)
9,"Campbell, Wayne",28y 357d,224 (107-1-116 47.99%),139 (0.62),←,
6,"Chaffey, Mark",24y 132d,82 (42-0-40 51.22%),19 (0.23),←,
10,"Daffy, Nick",28y 127d,165 (86-1-78 52.42%),181 (1.10),←,
25,"Gale, Brendon",33y 59d,243 (110-1-132 45.47%),209 (0.86),←,
2,"Gaspar, Darren",25y 118d,145 (70-0-75 48.28%),13 (0.09),124 (63-0-61 50.81%),12 (0.10)
20,"Hall, Ray",20y 323d,17 (12-0-5 70.59%),8 (0.47),←,
1,"Hilton, Rory",22y 153d,54 (26-0-28 48.15%),40 (0.74),45 (23-0-22 51.11%),37 (0.82)
16,"Holland, Ben",24y 128d,111 (59-0-52 53.15%),111 (1.00),←,
39,"Kellaway, Andrew",25y 296d,80 (43-0-37 53.75%),16 (0.20),←,
3,"Kellaway, Duncan",28y 210d,157 (81-1-75 51.91%),11 (0.07),←,
21,"King, Clinton",23y 175d,59 (29-0-30 49.15%),19 (0.32),28 (19-0-9 67.86%),6 (0.21)
33,"Knights, Matthew",30y 345d,262 (114-0-148 43.51%),137 (0.52),←,
5,"Ottens, Brad",21y 233d,78 (41-0-37 52.56%),99 (1.27),←,
12,"Richardson, Matthew",26y 180d,143 (72-0-71 50.35%),444 (3.10),←,
4,"Rogers, Matthew",27y 294d,159 (88-1-70 55.66%),149 (0.94),←,
19,"Sziller, Steven",28y 274d,140 (67-1-72 48.21%),39 (0.28),22 (14-0-8 63.64%),1 (0.05)
32,"Tivendale, Greg",22y 149d,58 (31-0-27 53.45%),40 (0.69),←,
29,"Torney, Jason",24y 91d,95 (52-1-42 55.26%),10 (0.11),←,
Totals,Totals,26y 93d,2937 (1483-11-1443 50.49%),2063 (0.70),,
C,"Frawley, Danny",38y 7d,46 (27-0-19 58.70%),,←,
