Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",14,6.0,2,16,1.0,1.0,,4.0,,4.0,,4.0,1.0,,,4.0,12,,,,,2.0,88.0
35,"Corr, Aidan",9,9.0,3,12,,,,1.0,3.0,,,1.0,,1.0,,,12,,,9.0,,,88.0
1,"Davis, Phil",6,6.0,4,10,,,,4.0,2.0,,1.0,,,,,1.0,9,,,4.0,,,93.0
24,"de Boer, Matt",6,6.0,11,17,,,,4.0,,,2.0,1.0,1.0,1.0,,6.0,12,,,2.0,,,77.0
19,"Haynes, Nick",9,7.0,5,14,,,,,2.0,,,3.0,,1.0,,3.0,11,2.0,,4.0,,,84.0
22,"Kelly, Josh",11,5.0,23,34,1.0,2.0,,10.0,4.0,3.0,6.0,3.0,,2.0,2.0,14.0,19,,,,1.0,,83.0
15,"Kennedy, Matthew",11,6.0,14,25,,,,6.0,1.0,4.0,2.0,3.0,,2.0,,13.0,13,,1.0,1.0,,1.0,65.0
38,"Lloyd, Daniel",7,4.0,4,11,,1.0,,2.0,,1.0,1.0,,,,,2.0,8,,,1.0,,,60.0
37,"Lobb, Rory",6,3.0,5,11,1.0,,10.0,5.0,2.0,3.0,1.0,4.0,,2.0,,5.0,5,1.0,,3.0,,,89.0
41,"Mumford, Shane",1,,5,6,,,33.0,6.0,3.0,1.0,1.0,3.0,,3.0,,1.0,5,,,3.0,,2.0,83.0
25,"Mzungu, Tendai",7,3.0,8,15,1.0,1.0,,7.0,,1.0,2.0,2.0,1.0,1.0,,8.0,6,,1.0,3.0,1.0,1.0,75.0
12,"Patton, Jonathon",12,10.0,2,14,5.0,,,3.0,1.0,3.0,,6.0,2.0,2.0,1.0,7.0,7,4.0,5.0,1.0,,1.0,90.0
36,"Perryman, Harry",10,6.0,3,13,,,,2.0,4.0,,2.0,2.0,,,,8.0,5,3.0,,2.0,,,66.0
50,"Reid, Sam",3,2.0,3,6,,,,2.0,,1.0,,,1.0,,,2.0,4,,1.0,1.0,,,68.0
9,"Scully, Tom",10,5.0,15,25,2.0,,,1.0,1.0,4.0,4.0,3.0,,,,8.0,17,,,2.0,,,86.0
23,"Shaw, Heath",18,13.0,8,26,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,2.0,23,1.0,,2.0,2.0,1.0,91.0
5,"Shiel, Dylan",9,,22,31,,2.0,,7.0,1.0,6.0,5.0,4.0,3.0,2.0,,15.0,18,,,,,2.0,81.0
10,"Smith, Devon",9,4.0,12,21,2.0,,,4.0,,2.0,1.0,1.0,1.0,,,6.0,15,,2.0,,3.0,1.0,77.0
20,"Tomlinson, Adam",22,14.0,2,24,,,,,5.0,3.0,,,,,,2.0,21,1.0,,2.0,,,95.0
8,"Ward, Callan",19,4.0,13,32,1.0,,,8.0,3.0,4.0,10.0,3.0,5.0,,,12.0,20,,,1.0,,1.0,87.0
6,"Whitfield, Lachie",16,4.0,4,20,1.0,,,3.0,1.0,3.0,2.0,4.0,2.0,2.0,,5.0,15,,1.0,5.0,1.0,,85.0
16,"Wilson, Nathan",13,5.0,4,17,,,,3.0,3.0,3.0,,4.0,1.0,,,2.0,14,,,2.0,,,87.0
Totals,Totals,228,122.0,172,400,15.0,7.0,43.0,84.0,38.0,49.0,41.0,53.0,19.0,19.0,3.0,126.0,271,12.0,11.0,48.0,8.0,12.0,
Opposition,Opposition,186,81.0,176,362,14.0,13.0,57.0,67.0,31.0,58.0,36.0,58.0,19.0,19.0,3.0,152.0,220,18.0,14.0,52.0,8.0,7.0,
