Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 297d,39 (32-0-7 82.05%),9 (0.23),←,
14,"Birchall, Grant",25y 200d,164 (106-1-57 64.94%),21 (0.13),←,
22,"Breust, Luke",22y 278d,61 (50-0-11 81.97%),107 (1.75),←,
9,"Burgoyne, Shaun",30y 299d,239 (159-1-79 66.74%),220 (0.92),82 (62-1-19 76.22%),49 (0.60)
41,"Duryea, Taylor",22y 114d,17 (15-0-2 88.24%),,←,
23,"Franklin, Lance",26y 198d,178 (105-1-72 59.27%),571 (3.21),←,
6,"Gibson, Josh",29y 156d,143 (85-2-56 60.14%),2 (0.01),78 (56-1-21 72.44%),
19,"Gunston, Jack",21y 304d,51 (35-0-16 68.63%),92 (1.80),37 (30-0-7 81.08%),72 (1.95)
20,"Hale, David",29y 86d,192 (105-2-85 55.21%),176 (0.92),63 (49-0-14 77.78%),57 (0.90)
10,"Hill, Bradley",20y 38d,24 (20-0-4 83.33%),16 (0.67),←,
15,"Hodge, Luke",29y 62d,223 (122-1-100 54.93%),155 (0.70),←,
17,"Lake, Brian",31y 170d,213 (104-2-107 49.30%),32 (0.15),16 (14-0-2 87.50%),
3,"Lewis, Jordan",27y 114d,189 (112-1-76 59.52%),106 (0.56),←,
5,"Mitchell, Sam",30y 308d,240 (138-1-101 57.71%),57 (0.24),←,
28,"Puopolo, Paul",25y 257d,59 (48-0-11 81.36%),45 (0.76),←,
33,"Rioli, Cyril",24y 33d,118 (79-1-38 67.37%),156 (1.32),←,
2,"Roughead, Jarryd",26y 205d,179 (108-1-70 60.61%),354 (1.98),←,
21,"Savage, Shane",22y 223d,54 (39-0-15 72.22%),37 (0.69),←,
12,"Sewell, Brad",29y 195d,185 (109-1-75 59.19%),28 (0.15),←,
16,"Smith, Isaac",24y 229d,57 (47-0-10 82.46%),53 (0.93),←,
24,"Stratton, Ben",24y 168d,72 (51-1-20 71.53%),1 (0.01),←,
11,"Whitecross, Brendan",23y 203d,80 (53-1-26 66.88%),38 (0.47),←,
Totals,Totals,26y 55d,2777 (1722-17-1038 62.01%),2276 (0.82),,
C,"Clarkson, Alastair",45y 111d,208 (124-1-83 59.86%),,←,
