Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",2,2,2,4,,,,,,,1.0,1.0,,,,3.0,1.0,1.0,,,,,42.0
16,"Bradley, Kepler",6,6,9,15,,,,,2.0,1.0,,2.0,,,,2.0,12.0,,,1.0,1.0,1.0,100.0
22,"Cartledge, Tristan",2,2,3,5,,,8.0,2.0,,1.0,1.0,1.0,,1.0,,,5.0,,,4.0,,,75.0
28,"Cole, Richard",3,1,6,9,,,,6.0,,,,,1.0,,,2.0,6.0,,,3.0,,,67.0
15,"Dempsey, Courtenay",6,6,6,12,,,,1.0,,2.0,,6.0,,2.0,,5.0,8.0,,1.0,,4.0,2.0,76.0
2,"Dyson, Ricky",7,2,7,14,1,,,6.0,1.0,3.0,2.0,3.0,1.0,1.0,,6.0,9.0,,,,8.0,,88.0
26,"Heffernan, Chris",6,1,6,12,,,,3.0,,1.0,3.0,1.0,2.0,,,5.0,7.0,,,1.0,,,66.0
19,"Hille, David",9,4,5,14,,1.0,14.0,,,4.0,5.0,3.0,,,,5.0,8.0,1.0,,3.0,,2.0,85.0
5,"Hird, James",18,5,8,26,2,,,,3.0,5.0,7.0,1.0,1.0,,1.0,10.0,15.0,,1.0,1.0,,1.0,96.0
21,"Johns, Courtney",12,8,3,15,1,,,,1.0,5.0,,1.0,1.0,,,5.0,10.0,1.0,1.0,1.0,,1.0,84.0
1,"Johnson, Mark",10,3,8,18,2,2.0,,3.0,3.0,3.0,,2.0,2.0,1.0,,4.0,13.0,1.0,2.0,2.0,3.0,,94.0
42,"Lovett-Murray, Nathan",10,8,11,21,2,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,8.0,13.0,1.0,4.0,2.0,1.0,2.0,86.0
25,"Lucas, Scott",13,11,3,16,4,2.0,,,2.0,6.0,,,,,,4.0,11.0,1.0,4.0,1.0,,,92.0
33,"McPhee, Adam",11,6,8,19,,,1.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,,7.0,12.0,1.0,,3.0,,,100.0
10,"McVeigh, Mark",7,3,6,13,1,1.0,,,2.0,1.0,,,1.0,,,3.0,10.0,,2.0,2.0,,,93.0
6,"Monfries, Angus",10,4,7,17,,1.0,,4.0,1.0,4.0,,4.0,1.0,1.0,,3.0,13.0,,,2.0,,1.0,69.0
11,"Peverill, Damien",16,2,16,32,1,,,3.0,2.0,4.0,7.0,3.0,3.0,1.0,,14.0,19.0,,,2.0,3.0,,96.0
29,"Reynolds, Joel",4,3,6,10,,,1.0,,,3.0,,1.0,,,,1.0,9.0,,,1.0,,,56.0
43,"Rioli, Dean",7,4,1,8,1,,,,1.0,4.0,,1.0,,1.0,,,8.0,,1.0,2.0,,1.0,47.0
7,"Solomon, Dean",4,4,5,9,,,1.0,,6.0,,,2.0,,1.0,,2.0,7.0,,,5.0,1.0,,100.0
24,"Stanton, Brent",17,4,5,22,1,2.0,,2.0,5.0,6.0,2.0,1.0,,,,5.0,17.0,,1.0,2.0,4.0,,100.0
4,"Watson, Jobe",10,4,15,25,,1.0,,3.0,2.0,2.0,8.0,,1.0,,,16.0,11.0,1.0,,1.0,1.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,93,146,336,16,17.0,27.0,36.0,35.0,60.0,38.0,38.0,16.0,11.0,1.0,110.0,224.0,8.0,17.0,39.0,26.0,11.0,
Opposition,Opposition,212,130,109,321,20,9.0,27.0,44.0,44.0,56.0,25.0,42.0,11.0,16.0,5.0,97.0,221.0,15.0,26.0,36.0,16.0,9.0,
