Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",22y 11d,31 (17-0-14 54.84%),16 (0.52),←,
11,"Bandy, Daniel",26y 215d,117 (39-0-78 33.33%),103 (0.88),12 (6-0-6 50.00%),23 (1.92)
40,"Birss, Shane",19y 102d,11 (6-0-5 54.55%),4 (0.36),←,
17,"Brown, Nathan",24y 131d,105 (58-1-46 55.71%),111 (1.06),←,
16,"Croft, Matthew",29y 115d,161 (90-3-68 56.83%),53 (0.33),←,
14,"Darcy, Luke",26y 344d,145 (77-2-66 53.79%),104 (0.72),←,
28,"Dimattina, Paul",27y 211d,101 (57-1-43 56.93%),45 (0.45),←,
10,"Eagleton, Nathan",23y 223d,108 (54-2-52 50.93%),87 (0.81),52 (28-0-24 53.85%),42 (0.81)
4,"Garlick, Simon",27y 72d,144 (79-1-64 55.21%),113 (0.78),100 (55-1-44 55.50%),86 (0.86)
13,"Giansiracusa, Daniel",20y 102d,24 (11-0-13 45.83%),21 (0.88),←,
9,"Gilbee, Lindsay",20y 348d,19 (11-0-8 57.89%),7 (0.37),←,
3,"Grant, Chris",29y 190d,264 (140-4-120 53.79%),493 (1.87),←,
33,"Hargrave, Ryan",20y 330d,9 (6-0-3 66.67%),3 (0.33),←,
22,"Harrison, Ben",27y 155d,110 (54-0-56 49.09%),47 (0.43),34 (16-0-18 47.06%),8 (0.24)
25,"Hunter, Kingsley",27y 25d,90 (37-0-53 41.11%),112 (1.24),49 (23-0-26 46.94%),26 (0.53)
6,"Johnson, Brad",25y 338d,179 (93-3-83 52.79%),207 (1.16),←,
35,"Kretiuk, Steven",29y 352d,147 (85-2-60 58.50%),11 (0.07),←,
39,"Liberatore, Tony",36y 130d,279 (149-3-127 53.94%),95 (0.34),←,
2,"Murphy, Robert",20y 12d,28 (15-0-13 53.57%),4 (0.14),←,
12,"Saunders, Nathan",25y 334d,7 (6-0-1 85.71%),9 (1.29),←,
5,"Smith, Rohan",29y 21d,203 (108-3-92 53.94%),197 (0.97),←,
7,"West, Scott",27y 219d,202 (105-2-95 52.48%),79 (0.39),←,
Totals,Totals,25y 297d,2484 (1297-27-1160 52.21%),1921 (0.77),,
C,"Wallace, Terry",43y 190d,139 (77-1-61 55.76%),,←,
