Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",17,5,8,25,1,1.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,,
26,"Bickley, Mark",14,4,19,33,2,1.0,,7.0,,,,,1.0,,,,,,,,,,
51,"Bone, Randall",10,2,10,20,2,1.0,3.0,2.0,,,,,1.0,2.0,,,,,,,,,
34,"Hart, Ben",8,4,7,15,,,,2.0,,,,,1.0,3.0,,,,,,,,,
35,"Jameson, Rod",5,2,3,8,,,,1.0,,,,,,,,,,,,,,,
13,"Lee, Scott",13,2,12,25,1,,,1.0,,,,,1.0,,,,,,,,,,
27,"Liptak, Matthew",5,1,6,11,2,,,1.0,,,,,,2.0,,,,,,,,,
18,"Maynard, Rodney",11,6,8,19,,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
10,"McDermott, Chris",13,3,17,30,,,,4.0,,,,,2.0,,,,,,,,,,
11,"McGuinness, Tony",23,4,12,35,,2.0,,2.0,,,,,,2.0,,,,,,,,,
6,"Modra, Tony",11,9,3,14,1,5.0,,,,,,,,2.0,,,,,,,,,
20,"Powell, Matthew",3,,,3,1,,,,,,,,,1.0,,,,,,,,,
52,"Rehn, Shaun",6,8,22,28,,,19.0,2.0,,,,,3.0,2.0,3.0,,,,,,,,
32,"Ricciuto, Mark",20,7,10,30,,,,5.0,,,,,1.0,1.0,,,,,,,,,
5,"Robran, Matthew",2,1,5,7,,,4.0,1.0,,,,,,,,,,,,,,,
45,"Rouvray, Paul",5,2,3,8,,,,1.0,,,,,1.0,,,,,,,,,,
3,"Rowe, Stephen",5,,4,9,1,1.0,,7.0,,,,,1.0,2.0,,,,,,,,,
7,"Smart, Nigel",17,5,9,26,5,3.0,5.0,6.0,,,,,4.0,1.0,2.0,,,,,,,,
12,"Tregenza, Simon",14,3,16,30,,,,2.0,,,,,1.0,,,,,,,,,,
49,"Viska, Mark",10,4,9,19,,,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,72,183,395,16,19.0,32.0,48.0,,,,,22.0,21.0,6.0,,,,,,,,
Opposition,Opposition,193,64,84,277,14,11.0,22.0,43.0,,,,,21.0,22.0,,,,,,,,,
