Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 257d,35 (27-0-8 77.14%),4 (0.11),←,
10,"Brayshaw, Angus",27y 138d,154 (85-1-68 55.52%),47 (0.31),←,
37,"Chandler, Kade",23y 134d,21 (14-0-7 66.67%),15 (0.71),←,
31,"Fritsch, Bayley",26y 172d,119 (70-1-48 59.24%),195 (1.64),←,
11,"Gawn, Max",31y 148d,189 (92-1-96 48.94%),94 (0.50),←,
6,"Grundy, Brodie",29y 42d,188 (96-2-90 51.60%),68 (0.36),11 (7-0-4 63.64%),8 (0.73)
4,"Harmes, James",27y 234d,148 (79-0-69 53.38%),78 (0.53),←,
14,"Hibberd, Michael",33y 144d,192 (98-2-92 51.56%),14 (0.07),108 (58-1-49 54.17%),3 (0.03)
23,"Jordon, James",22y 158d,56 (42-1-13 75.89%),17 (0.30),←,
15,"Langdon, Ed",27y 115d,143 (76-1-66 53.50%),63 (0.44),75 (51-1-23 68.67%),30 (0.40)
8,"Lever, Jake",27y 83d,146 (94-1-51 64.73%),4 (0.03),90 (56-1-33 62.78%),1 (0.01)
1,"May, Steven",31y 137d,202 (89-2-111 44.55%),23 (0.11),79 (51-1-27 65.19%),2 (0.03)
25,"McDonald, Tom",30y 251d,208 (92-1-115 44.47%),165 (0.79),←,
41,"McVee, Judd",19y 293d,11 (7-0-4 63.64%),,←,
30,"Neal-Bullen, Alex",27y 138d,139 (81-1-57 58.63%),96 (0.69),←,
5,"Petracca, Christian",27y 143d,162 (91-1-70 56.48%),152 (0.94),←,
36,"Pickett, Kysaiah",21y 359d,71 (48-1-22 68.31%),106 (1.49),←,
24,"Rivers, Trent",21y 301d,63 (45-1-17 72.22%),7 (0.11),←,
3,"Salem, Christian",27y 316d,145 (72-1-72 50.00%),25 (0.17),←,
9,"Spargo, Charlie",23y 183d,91 (60-1-30 66.48%),61 (0.67),←,
32,"Sparrow, Tom",22y 361d,61 (41-1-19 68.03%),23 (0.38),←,
2,"van Rooyen, Jacob",20y 41d,9 (6-0-3 66.67%),14 (1.56),←,
7,"Viney, Jack",29y 44d,182 (80-1-101 44.23%),53 (0.29),←,
Totals,Totals,26y 39d,2735 (1485-21-1229 54.30%),1324 (0.48),,
C,"Goodwin, Simon",46y 152d,146 (84-1-61 57.88%),,145 (84-1-60 58.28%),
