Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",23y 135d,108 (57-0-51 52.78%),81 (0.75),←,
16,"Bolton, David",30y 15d,110 (54-0-56 49.09%),56 (0.51),82 (40-0-42 48.78%),45 (0.55)
7,"Carroll, Dennis",29y 263d,178 (86-0-92 48.31%),85 (0.48),←,
6,"Eustice, Mark",27y 164d,130 (56-0-74 43.08%),54 (0.42),39 (15-0-24 38.46%),9 (0.23)
9,"Henwood, Wayne",27y 286d,65 (29-0-36 44.62%),35 (0.54),←,
47,"Higgins, Leon",22y 31d,48 (19-0-29 39.58%),39 (0.81),←,
19,"John, Gareth",18y 192d,5 (0-0-5 0.00%),,←,
46,"Kellett, Mark",29y 364d,153 (54-1-98 35.62%),11 (0.07),35 (15-0-20 42.86%),1 (0.03)
45,"Kelly, Paul",21y,10 (1-0-9 10.00%),2 (0.20),←,
14,"Kennedy, Michael",26y 199d,69 (42-1-26 61.59%),7 (0.10),10 (2-0-8 20.00%),1 (0.10)
18,"Lloyd, Matthew",24y 353d,21 (10-0-11 47.62%),5 (0.24),←,
34,"Luff, Troy",20y 248d,2 (0-0-2 0.00%),,←,
33,"McAsey, Darren",25y 42d,31 (12-0-19 38.71%),23 (0.74),←,
35,"Murphy, David",27y 339d,112 (52-0-60 46.43%),71 (0.63),←,
28,"Page, Glenn",20y 126d,6 (1-0-5 16.67%),2 (0.33),←,
8,"Ryan, Matthew",23y 56d,55 (21-1-33 39.09%),52 (0.95),10 (2-0-8 20.00%),8 (0.80)
15,"Toohey, Bernard",27y 160d,197 (101-0-96 51.27%),98 (0.50),103 (54-0-49 52.43%),63 (0.61)
20,"West, Jim",24y 107d,17 (3-0-14 17.65%),25 (1.47),←,
2,"Williams, Greg",26y 301d,121 (69-0-52 57.02%),109 (0.90),87 (51-0-36 58.62%),99 (1.14)
26,"Wright, Stephen",29y 144d,215 (98-0-117 45.58%),230 (1.07),←,
Totals,Totals,25y 121d,1653 (765-3-885 46.28%),985 (0.60),,
C,"Kinnear, Col",42y 291d,39 (14-0-25 35.90%),,←,
