Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",6,3,3,9,,,,1.0,,,,1.0,,,,3.0,6.0,,,6.0,2.0,,91.0
25,"Chaplin, Troy",8,8,9,17,,,,3.0,3.0,1.0,,2.0,,,,6.0,11.0,,,4.0,,,100.0
9,"Cotchin, Trent",20,6,13,33,2,1.0,1.0,7.0,4.0,5.0,6.0,7.0,2.0,1.0,3.0,11.0,20.0,,1.0,,,2.0,90.0
3,"Deledio, Brett",13,6,4,17,1,2.0,,5.0,,5.0,3.0,4.0,2.0,1.0,,7.0,11.0,,2.0,3.0,,,96.0
10,"Edwards, Shane",13,3,11,24,2,1.0,,3.0,,6.0,3.0,2.0,,1.0,,9.0,15.0,,1.0,1.0,2.0,,88.0
5,"Ellis, Brandon",15,5,7,22,,2.0,,4.0,2.0,2.0,,3.0,1.0,,,6.0,16.0,,,3.0,,,87.0
22,"Gordon, Nathan",11,6,5,16,1,1.0,,1.0,,5.0,,,,,,4.0,11.0,,,1.0,,,79.0
24 ↓,"Griffiths, Ben",5,4,1,6,,2.0,2.0,1.0,,2.0,1.0,,1.0,,,2.0,5.0,,,1.0,,,45.0
6,"Grigg, Shaun",10,7,13,23,,,3.0,5.0,,6.0,8.0,2.0,1.0,1.0,,9.0,15.0,,,1.0,,1.0,89.0
2,"Grimes, Dylan",3,2,2,5,,,,,,1.0,1.0,1.0,,1.0,,1.0,4.0,,,,,,76.0
14,"Houli, Bachar",22,8,10,32,,,,,6.0,4.0,1.0,1.0,,,,5.0,23.0,,,1.0,,,84.0
28,"Hunt, Taylor",5,5,4,9,,,,1.0,1.0,1.0,1.0,,,,,2.0,8.0,,,1.0,,,73.0
48,"Lambert, Kane",6,4,2,8,,1.0,,3.0,,2.0,1.0,2.0,1.0,2.0,,4.0,4.0,,1.0,2.0,,1.0,83.0
20,"Maric, Ivan",3,3,4,7,,,41.0,,1.0,1.0,1.0,2.0,,2.0,,5.0,5.0,,,9.0,,2.0,86.0
4,"Martin, Dustin",22,4,6,28,1,1.0,,10.0,,4.0,6.0,10.0,1.0,2.0,,10.0,20.0,1.0,,1.0,,1.0,77.0
33 ↑,"McIntosh, Kamdyn",5,,4,9,,,,,2.0,1.0,,,,,,2.0,8.0,,,2.0,1.0,,35.0
26,"Miles, Anthony",8,3,14,22,,1.0,,3.0,1.0,2.0,9.0,2.0,4.0,1.0,,14.0,8.0,,,1.0,,,84.0
1,"Newman, Chris",7,1,5,12,,,,3.0,,3.0,1.0,1.0,1.0,,,6.0,6.0,,,,,,73.0
18,"Rance, Alex",7,4,7,14,,,,5.0,3.0,,,1.0,2.0,1.0,2.0,7.0,7.0,1.0,,12.0,,,95.0
8,"Riewoldt, Jack",5,3,6,11,2,,,1.0,,,,1.0,2.0,1.0,,8.0,4.0,2.0,1.0,1.0,,1.0,96.0
29,"Vickery, Ty",5,2,2,7,1,2.0,8.0,2.0,,1.0,2.0,2.0,,1.0,,4.0,3.0,2.0,2.0,2.0,,,92.0
31,"Vlastuin, Nick",9,7,5,14,,,,1.0,1.0,1.0,,3.0,,2.0,,6.0,8.0,1.0,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,94,137,345,10,18.0,55.0,59.0,24.0,53.0,44.0,47.0,18.0,17.0,5.0,131.0,218.0,7.0,8.0,53.0,5.0,8.0,
Opposition,Opposition,209,102,101,310,10,9.0,37.0,67.0,39.0,37.0,37.0,44.0,17.0,18.0,1.0,113.0,192.0,13.0,10.0,50.0,6.0,6.0,
