Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",18,8,5,23,2,,1.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,,5.0,17.0,,1.0,2.0,,,97.0
46,"Blicavs, Mark",3,2,4,7,,,10.0,4.0,1.0,1.0,1.0,1.0,,,,3.0,5.0,1.0,,3.0,,,86.0
23,"Caddy, Josh",6,1,7,13,,2.0,1.0,3.0,,1.0,2.0,1.0,,,,10.0,3.0,,,2.0,,,80.0
28,"Christensen, Allen",9,1,9,18,2,,,4.0,1.0,2.0,1.0,3.0,,,,3.0,15.0,,,,,3.0,80.0
11,"Corey, Joel",9,9,21,30,,,,4.0,1.0,2.0,7.0,4.0,2.0,1.0,,14.0,16.0,,,1.0,,,88.0
22,"Duncan, Mitch",13,7,5,18,,,,2.0,1.0,3.0,,5.0,1.0,1.0,,6.0,14.0,,,,,,72.0
44,"Enright, Corey",13,12,11,24,,,,1.0,5.0,1.0,,1.0,,,,3.0,20.0,,,2.0,,1.0,86.0
29,"Guthrie, Cameron",8,4,3,11,,,,2.0,3.0,,,,,,,2.0,8.0,1.0,,5.0,,,87.0
26,"Hawkins, Tom",9,7,2,11,4,,,,,2.0,,1.0,2.0,,,5.0,6.0,2.0,3.0,,,,94.0
33,"Horlin-Smith, George",4,,11,15,,,,4.0,1.0,1.0,1.0,2.0,1.0,,,8.0,7.0,,,1.0,,,59.0
8 ↑,"Hunt, Josh",8,3,2,10,,,,,1.0,2.0,,1.0,1.0,,,3.0,7.0,,,1.0,,,53.0
13,"Lonergan, Tom",1,3,6,7,,,,,1.0,,,1.0,2.0,1.0,,5.0,2.0,1.0,,6.0,,,94.0
4,"Mackie, Andrew",17,7,11,28,1,,,2.0,3.0,8.0,,5.0,3.0,1.0,,9.0,19.0,1.0,,4.0,,1.0,90.0
32,"Motlop, Steven",11,2,6,17,2,3.0,,4.0,2.0,2.0,,3.0,,1.0,,4.0,14.0,,,,,1.0,92.0
31,"Podsiadly, James",11,9,5,16,2,1.0,,1.0,3.0,2.0,,1.0,1.0,,,7.0,8.0,4.0,3.0,4.0,,,93.0
15,"Schroder, Jordan",3,5,8,11,,2.0,,3.0,,,,,,,,6.0,5.0,2.0,3.0,,,3.0,80.0
14,"Selwood, Joel",6,2,14,20,,,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,,12.0,10.0,,,3.0,,1.0,90.0
2 ↓,"Smedts, Billie",3,1,,3,,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,30.0
27,"Stokes, Mathew",19,2,12,31,,,,4.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,14.0,16.0,,,2.0,,,90.0
7,"Taylor, Harry",15,6,6,21,,,,1.0,6.0,1.0,,3.0,,1.0,,9.0,13.0,1.0,,9.0,,,94.0
40,"Thurlow, Jackson",9,2,7,16,,,,2.0,2.0,5.0,,1.0,,,,8.0,8.0,,,,,2.0,80.0
12,"West, Trent",7,,2,9,1,1.0,25.0,2.0,,2.0,5.0,2.0,3.0,1.0,,8.0,1.0,,,5.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,93,157,359,14,12.0,39.0,54.0,40.0,48.0,26.0,47.0,22.0,12.0,1.0,146.0,216.0,13.0,11.0,51.0,,12.0,
Opposition,Opposition,220,103,158,378,15,12.0,34.0,63.0,31.0,59.0,39.0,54.0,12.0,22.0,5.0,138.0,243.0,14.0,11.0,50.0,5.0,12.0,
