Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 261d,181 (74-2-105 41.44%),40 (0.22),←,
4,"Aish, James",18y 268d,17 (6-0-11 35.29%),5 (0.29),←,
17,"Beams, Claye",22y 336d,25 (9-0-16 36.00%),18 (0.72),←,
8,"Bewick, Rohan",24y 297d,59 (25-0-34 42.37%),45 (0.76),←,
42,"Clarke, Justin",20y 258d,32 (13-0-19 40.63%),1 (0.03),←,
33,"Close, Michael",20y 4d,11 (3-0-8 27.27%),10 (0.91),←,
5,"Crisp, Jack",20y 305d,14 (6-0-8 42.86%),5 (0.36),←,
27,"Gardiner, Darcy",18y 315d,13 (5-0-8 38.46%),1 (0.08),←,
6,"Green, Josh",21y 344d,50 (23-0-27 46.00%),64 (1.28),←,
11,"Hanley, Pearce",25y 261d,92 (32-0-60 34.78%),34 (0.37),←,
2,"Harwood, Ryan",22y 361d,53 (22-0-31 41.51%),6 (0.11),←,
35,"Lester, Ryan",21y 342d,51 (21-0-30 41.18%),11 (0.22),←,
36,"Maguire, Matt",30y 65d,165 (81-1-83 49.39%),21 (0.13),66 (27-0-39 40.91%),2 (0.03)
12,"Martin, Stefan",27y 259d,70 (19-1-50 27.86%),27 (0.39),13 (5-0-8 38.46%),4 (0.31)
32,"Mayes, Sam",20y 75d,35 (16-0-19 45.71%),22 (0.63),←,
9,"McGrath, Ashley",31y 75d,213 (103-2-108 48.83%),169 (0.79),←,
25,"McStay, Daniel",19y 40d,5 (3-0-2 60.00%),4 (0.80),←,
21,"Merrett, Daniel",29y 234d,167 (73-3-91 44.61%),65 (0.39),←,
24,"Patfull, Joel",29y 239d,178 (72-3-103 41.29%),24 (0.13),←,
38,"Rockliff, Tom",24y 162d,98 (34-0-64 34.69%),50 (0.51),←,
28,"Taylor, Lewis",19y 167d,18 (6-0-12 33.33%),11 (0.61),←,
15,"Zorko, Dayne",25y 175d,56 (24-0-32 42.86%),57 (1.02),←,
Totals,Totals,23y 320d,1603 (670-12-921 41.80%),690 (0.43),,
C,"Leppitsch, Justin",38y 306d,18 (6-0-12 33.33%),,←,
