Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
51,"Berbakov, Peter",12,3,6,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Calthorpe, David",14,4,4,18,2,2.0,,3.0,,,,,1.0,6.0,,,,,,,,,
9,"Cockatoo-Collins, Che",11,4,3,14,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
36,"Cummings, Scott",6,5,1,7,4,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Daniher, Chris",6,2,6,12,,,,3.0,,,,,1.0,,,,,,,,,,
22,"Doolan, Ben",15,4,8,23,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Fletcher, Dustin",10,4,7,17,,,,1.0,,,,,1.0,3.0,,,,,,,,,
30,"Fraser, Mark",2,,4,6,1,,,2.0,,,,,,,,,,,,,,,
39,"Hardwick, Damien",15,3,9,24,,,,,,,,,,,,,,,,,,,
5,"Hird, James",15,8,8,23,4,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
18,"Lloyd, Matthew",3,1,1,4,,,,,,,,,1.0,1.0,,,,,,,,,
25,"Lucas, Scott",3,1,4,7,,,,2.0,,,,,,,,,,,,,,,
2,"Mercuri, Mark",11,8,15,26,2,,,1.0,,,,,2.0,3.0,1.0,,,,,,,,
24,"Misiti, Joe",16,2,9,25,,,,2.0,,,,,2.0,3.0,,,,,,,,,
3,"OConnor, Ryan",8,3,5,13,1,,1.0,1.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",5,3,9,14,,,,1.0,,,,,,,,,,,,,,,
15,"Prior, Michael",14,3,4,18,,1.0,,3.0,,,,,1.0,4.0,,,,,,,,,
19,"Somerville, Peter",6,5,5,11,,,15.0,,,,,,1.0,5.0,,,,,,,,,
12,"Symons, Michael",3,3,8,11,,,,1.0,,,,,,3.0,,,,,,,,,
6,"Wellman, Sean",9,8,3,12,,,,1.0,,,,,1.0,2.0,,,,,,,,,
35,"Young, Barry",10,5,8,18,,,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,79,127,321,16,9.0,17.0,31.0,,,,,16.0,38.0,1.0,,,,,,,,
Opposition,Opposition,208,84,103,311,17,15.0,12.0,19.0,,,,,38.0,16.0,5.0,,,,,,,,
