Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",27y 47d,89 (41-2-46 47.19%),8 (0.09),←,
7,"Butler, Dan",21y 315d,27 (20-0-7 74.07%),34 (1.26),←,
22,"Caddy, Josh",25y 198d,120 (70-1-49 58.75%),104 (0.87),25 (18-0-7 72.00%),28 (1.12)
11,"Castagna, Jason",21y 276d,34 (22-0-12 64.71%),36 (1.06),←,
30,"Conca, Reece",25y 245d,90 (47-1-42 52.78%),21 (0.23),←,
9,"Cotchin, Trent",28y 7d,202 (104-2-96 51.98%),118 (0.58),←,
10,"Edwards, Shane",29y 171d,211 (97-5-109 47.16%),142 (0.67),←,
5,"Ellis, Brandon",24y 254d,139 (79-1-59 57.19%),46 (0.33),←,
34,"Graham, Jack",20y 48d,9 (8-0-1 88.89%),5 (0.56),←,
6,"Grigg, Shaun",29y 360d,196 (101-2-93 52.04%),94 (0.48),153 (83-2-68 54.90%),84 (0.55)
2,"Grimes, Dylan",26y 272d,108 (64-0-44 59.26%),3 (0.03),←,
14,"Houli, Bachar",29y 337d,173 (88-3-82 51.73%),38 (0.22),147 (78-2-67 53.74%),29 (0.20)
23,"Lambert, Kane",26y 139d,56 (34-0-22 60.71%),31 (0.55),←,
4,"Martin, Dustin",26y 292d,182 (93-2-87 51.65%),199 (1.09),←,
33,"McIntosh, Kamdyn",24y 11d,57 (36-0-21 63.16%),11 (0.19),←,
25,"Nankervis, Toby",23y 245d,40 (28-0-12 70.00%),15 (0.38),28 (21-0-7 75.00%),12 (0.43)
3,"Prestia, Dion",25y 184d,118 (44-0-74 37.29%),37 (0.31),23 (18-0-5 78.26%),7 (0.30)
18,"Rance, Alex",28y 187d,179 (89-2-88 50.28%),9 (0.05),←,
8,"Riewoldt, Jack",29y 165d,229 (108-4-117 48.03%),546 (2.38),←,
15,"Short, Jayden",22y 80d,36 (19-0-17 52.78%),8 (0.22),←,
21,"Townsend, Jacob",24y 298d,41 (14-0-27 34.15%),28 (0.68),13 (10-0-3 76.92%),24 (1.85)
1,"Vlastuin, Nick",23y 360d,99 (59-0-40 59.60%),20 (0.20),←,
Totals,Totals,25y 271d,2435 (1265-25-1145 51.95%),1553 (0.64),,
C,"Hardwick, Damien",45y 239d,186 (95-2-89 51.61%),,←,
