Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",18y 91d,3 (2-0-1 66.67%),2 (0.67),←,
3,"Bizzell, Clint",25y 289d,78 (34-1-43 44.23%),72 (0.92),3 (2-0-1 66.67%),
20,"Broadbridge, Troy",21y 190d,15 (7-0-8 46.67%),2 (0.13),←,
25,"Brown, Nathan",25y 242d,34 (16-0-18 47.06%),7 (0.21),←,
32,"Bruce, Cameron",22y 195d,44 (24-0-20 54.55%),57 (1.30),←,
18,"Green, Brad",21y 31d,44 (25-0-19 56.82%),72 (1.64),←,
16,"Johnstone, Travis",21y 270d,50 (24-0-26 48.00%),38 (0.76),←,
36,"Leoncelli, Andrew",27y 270d,109 (50-0-59 45.87%),48 (0.44),←,
35,"McDonald, Anthony",29y 304d,102 (48-0-54 47.06%),41 (0.40),←,
23,"McDonald, James",25y 190d,76 (38-0-38 50.00%),29 (0.38),←,
9,"Neitz, David",27y 81d,183 (84-0-99 45.90%),289 (1.58),←,
8,"Nicholson, Alistair",24y 40d,55 (29-0-26 52.73%),1 (0.02),←,
7,"Powell, Stephen",25y 218d,58 (37-1-20 64.66%),56 (0.97),28 (18-0-10 64.29%),35 (1.25)
24,"Robertson, Russell",23y 140d,82 (43-0-39 52.44%),118 (1.44),←,
5,"Schwarz, David",29y 263d,163 (75-1-87 46.32%),233 (1.43),←,
19,"Vardy, Peter",26y 77d,98 (49-0-49 50.00%),153 (1.56),2 (1-0-1 50.00%),3 (1.50)
42,"Walsh, Peter",25y 263d,61 (32-0-29 52.46%),12 (0.20),←,
31,"Wheatley, Paul",21y 1d,31 (17-0-14 54.84%),11 (0.35),←,
45,"Whelan, Matthew",22y 151d,28 (15-0-13 53.57%),2 (0.07),←,
34,"White, Jeff",25y 53d,124 (60-0-64 48.39%),61 (0.49),92 (47-0-45 51.09%),43 (0.47)
22,"Woewodin, Shane",25y 275d,117 (53-0-64 45.30%),51 (0.44),←,
13,"Yze, Adem",24y 204d,144 (64-0-80 44.44%),103 (0.72),←,
Totals,Totals,24y 208d,1699 (826-3-870 48.62%),1458 (0.86),,
C,"Daniher, Neale",41y 57d,97 (50-0-47 51.55%),,←,
