Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 144d,150 (82-0-68 54.67%),133 (0.89),←,
17,"Bruce, Josh",28y 313d,135 (56-1-78 41.85%),202 (1.50),22 (14-0-8 63.64%),31 (1.41)
25,"Cavarra, Ben",25y 118d,4 (3-0-1 75.00%),4 (1.00),←,
9,"Crozier, Hayden",27y 114d,124 (60-0-64 48.39%),47 (0.38),55 (29-0-26 52.73%),3 (0.05)
31,"Dale, Bailey",24y 269d,64 (34-0-30 53.13%),62 (0.97),←,
5,"Dunkley, Josh",24y 98d,83 (47-0-36 56.63%),46 (0.55),←,
15,"Duryea, Taylor",29y 358d,140 (98-1-41 70.36%),23 (0.16),22 (16-0-6 72.73%),2 (0.09)
44,"English, Tim",23y 250d,52 (29-0-23 55.77%),26 (0.50),←,
7,"Hunter, Lachie",26y 125d,143 (76-0-67 53.15%),63 (0.44),←,
39,"Johannisen, Jason",28y 160d,147 (73-0-74 49.66%),47 (0.32),←,
42,"Keath, Alex",29y 87d,53 (31-1-21 59.43%),2 (0.04),23 (15-0-8 65.22%),1 (0.04)
21,"Liberatore, Tom",28y 336d,153 (71-0-82 46.41%),52 (0.34),←,
27,"Lipinski, Patrick",22y 274d,50 (27-0-23 54.00%),29 (0.58),←,
11,"Macrae, Jack",26y 257d,164 (86-0-78 52.44%),38 (0.23),←,
30,"McNeil, Lachlan",20y 67d,5 (5-0-0 100.00%),3 (0.60),←,
33,"Naughton, Aaron",21y 138d,58 (32-0-26 55.17%),60 (1.03),←,
28,"Scott, Anthony",26y 48d,5 (5-0-0 100.00%),2 (0.40),←,
6,"Smith, Bailey",20y 131d,46 (27-0-19 58.70%),21 (0.46),←,
41,"Sweet, Jordon",23y 74d,1 (1-0-0 100.00%),,←,
1,"Treloar, Adam",28y 39d,178 (75-1-102 42.42%),102 (0.57),5 (5-0-0 100.00%),5 (1.00)
34,"Williams, Bailey",23y 189d,64 (34-0-30 53.13%),10 (0.16),←,
10,"Wood, Easton",31y 225d,176 (92-0-84 52.27%),19 (0.11),←,
2,"Young, Lewis",22y 118d,17 (11-0-6 64.71%),,←,
Totals,Totals,25y 219d,2012 (1055-4-953 52.44%),991 (0.49),,
C,"Beveridge, Luke",50y 237d,139 (79-0-60 56.83%),,←,
