North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 77d,156 (81-1-74 52.24%),178 (1.14),←,
5,"Anderson, Stuart",21y 45d,13 (9-0-4 69.23%),2 (0.15),←,
11,"Archer, Glenn",22y 140d,67 (38-0-29 56.72%),35 (0.52),←,
14,"Armstrong, Matt",28y 163d,151 (64-0-87 42.38%),81 (0.54),19 (12-0-7 63.16%),10 (0.53)
12,"Blakey, John",29y 18d,195 (88-0-107 45.13%),53 (0.27),60 (36-0-24 60.00%),15 (0.25)
18,"Carey, Wayne",24y 76d,117 (66-0-51 56.41%),292 (2.50),←,
6,"Fairley, Ian",30y 327d,187 (94-2-91 50.80%),148 (0.79),←,
17,"Freeborn, Glenn",22y 186d,3 (2-0-1 66.67%),,←,
26,"Ishchenko, Alex",31y 113d,141 (63-0-78 44.68%),37 (0.26),69 (37-0-32 53.62%),12 (0.17)
34,"King, David",23y 157d,35 (21-0-14 60.00%),8 (0.23),←,
7,"Laidley, Dani",28y 137d,111 (65-1-45 59.01%),12 (0.11),59 (36-0-23 61.02%),1 (0.02)
35,"Longmire, John",24y 223d,149 (74-1-74 50.00%),473 (3.17),←,
31,"McKernan, Corey",21y 235d,41 (26-0-15 63.41%),37 (0.90),←,
22,"Roberts, Mark",30y 44d,136 (62-0-74 45.59%),107 (0.79),59 (36-0-23 61.02%),88 (1.49)
3,"Rock, Anthony",24y 316d,106 (60-0-46 56.60%),90 (0.85),←,
2,"Schwass, Wayne",26y 257d,141 (73-0-68 51.77%),82 (0.58),←,
8,"Scott, Robert",26y 163d,151 (87-1-63 57.95%),175 (1.16),19 (12-0-7 63.16%),11 (0.58)
37,"Simpson, Adam",19y 176d,2 (2-0-0 100.00%),,←,
15,"Smith, Ross",30y 189d,215 (107-2-106 50.23%),36 (0.17),←,
10,"Stevens, Anthony",24y 40d,106 (58-0-48 54.72%),48 (0.45),←,
36,"Stevens, Mark",19y 290d,8 (6-0-2 75.00%),12 (1.50),←,
Totals,Totals,25y 213d,2231 (1146-8-1077 51.37%),1906 (0.85),,
C,"Pagan, Denis",47y 321d,64 (39-0-25 60.94%),,←,
