Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
10,"Brogan, Dean",33y 129d,176 (99-1-76 56.53%),50 (0.28),2 (0-0-2 0.00%),
14,"Bugg, Tomas",19y 16d,4 (0-0-4 0.00%),1 (0.25),←,
11,"Cornes, Chad",32y 161d,243 (133-1-109 54.94%),175 (0.72),4 (0-0-4 0.00%),
1,"Davis, Phil",21y 235d,22 (11-0-11 50.00%),2 (0.09),4 (0-0-4 0.00%),1 (0.25)
22,"Edwards, Shaun",18y 130d,1 (0-0-1 0.00%),1 (1.00),←,
4,"Folau, Israel",23y 18d,4 (0-0-4 0.00%),1 (0.25),←,
26,"Giles, Jonathan",24y 104d,4 (0-0-4 0.00%),6 (1.50),←,
2,"Hampton, Curtly",19y 42d,4 (0-0-4 0.00%),3 (0.75),←,
36,"Hombsch, Jack",19y 45d,4 (0-0-4 0.00%),,←,
40,"Kennedy, Adam",19y 284d,4 (0-0-4 0.00%),,←,
38,"McDonald, James",35y 199d,253 (103-1-149 40.91%),57 (0.23),2 (0-0-2 0.00%),1 (0.50)
25,"Miles, Anthony",20y 53d,1 (0-0-1 0.00%),,←,
39,"Mohr, Tim",23y 185d,4 (0-0-4 0.00%),1 (0.25),←,
7,"Palmer, Rhys",23y 68d,57 (21-0-36 36.84%),25 (0.44),4 (0-0-4 0.00%),2 (0.50)
6,"Power, Luke",32y 104d,285 (152-3-130 53.86%),226 (0.79),3 (0-0-3 0.00%),
9,"Scully, Tom",20y 342d,34 (13-1-20 39.71%),6 (0.18),3 (0-0-3 0.00%),
5,"Shiel, Dylan",19y 43d,4 (0-0-4 0.00%),,←,
34,"Smith, Devon",18y 337d,4 (0-0-4 0.00%),1 (0.25),←,
20,"Tomlinson, Adam",18y 255d,3 (0-0-3 0.00%),1 (0.33),←,
31,"Townsend, Jacob",18y 306d,4 (0-0-4 0.00%),1 (0.25),←,
17,"Treloar, Adam",19y 43d,2 (0-0-2 0.00%),1 (0.50),←,
8,"Ward, Callan",22y 11d,64 (32-0-32 50.00%),36 (0.56),4 (0-0-4 0.00%),3 (0.75)
Totals,Totals,22y 307d,1181 (564-7-610 47.76%),594 (0.50),,
C,"Sheedy, Kevin",64y 119d,638 (386-6-246 60.97%),,4 (0-0-4 0.00%),
