Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 23d,38 (24-0-14 63.16%),7 (0.18),32 (21-0-11 65.63%),7 (0.22)
4,"Bontempelli, Marcus",20y 278d,59 (33-0-26 55.93%),54 (0.92),←,
5,"Boyd, Matthew",34y 1d,278 (137-2-139 49.64%),83 (0.30),←,
17,"Boyd, Tom",21y 6d,34 (18-0-16 52.94%),34 (1.00),25 (15-0-10 60.00%),26 (1.04)
12,"Cordy, Zaine",19y 306d,7 (4-0-3 57.14%),5 (0.71),←,
6,"Dahlhaus, Luke",24y 7d,111 (50-0-61 45.05%),94 (0.85),←,
35,"Daniel, Caleb",20y 52d,30 (20-0-10 66.67%),14 (0.47),←,
29,"Dickson, Tory",28y 337d,75 (36-0-39 48.00%),128 (1.71),←,
20,"Dunkley, Josh",19y 232d,13 (9-0-4 69.23%),6 (0.46),←,
30,"Hamling, Joel",23y 141d,19 (12-0-7 63.16%),,←,
13,"Hrovat, Nathan",22y 82d,30 (14-0-16 46.67%),14 (0.47),←,
7,"Hunter, Lachie",21y 259d,58 (30-0-28 51.72%),25 (0.43),←,
39,"Johannisen, Jason",23y 294d,60 (28-0-32 46.67%),18 (0.30),←,
46,"Jong, Lin",23y 85d,38 (17-0-21 44.74%),25 (0.66),←,
27,"Minson, Will",31y 139d,191 (92-1-98 48.43%),81 (0.42),←,
38,"Morris, Dale",33y 243d,226 (123-2-101 54.87%),3 (0.01),←,
42,"Picken, Liam",30y 27d,172 (84-0-88 48.84%),55 (0.32),←,
18,"Roberts, Fletcher",23y 86d,35 (18-0-17 51.43%),,←,
14,"Smith, Clay",23y 109d,43 (15-0-28 34.88%),27 (0.63),←,
25,"Stevens, Koby",25y 71d,74 (30-0-44 40.54%),34 (0.46),63 (26-0-37 41.27%),32 (0.51)
1,"Suckling, Matt",28y 34d,117 (86-0-31 73.50%),58 (0.50),15 (11-0-4 73.33%),7 (0.47)
34,"Williams, Bailey",18y 323d,6 (3-0-3 50.00%),,←,
Totals,Totals,24y 226d,1714 (883-5-826 51.52%),765 (0.45),,
C,"Beveridge, Luke",46y 5d,45 (29-0-16 64.44%),,←,
