North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 346d,15 (8-0-7 53.33%),5 (0.33),←,
3,"Anderson, Jed",25y 161d,59 (32-0-27 54.24%),22 (0.37),49 (25-0-24 51.02%),18 (0.37)
18,"Atley, Shaun",26y 303d,192 (98-0-94 51.04%),43 (0.22),←,
50,"Brown, Ben",26y 235d,115 (61-0-54 53.04%),258 (2.24),←,
10,"Cunnington, Ben",28y 13d,203 (105-0-98 51.72%),83 (0.41),←,
14,"Dumont, Trent",24y 13d,76 (30-0-46 39.47%),23 (0.30),←,
22,"Goldstein, Todd",31y 12d,228 (116-1-111 51.10%),117 (0.51),←,
8,"Hrovat, Nathan",25y 36d,66 (26-0-40 39.39%),35 (0.53),36 (12-0-24 33.33%),21 (0.58)
20,"Larkey, Nick",21y 37d,13 (6-0-7 46.15%),17 (1.31),←,
34,"Macmillan, Jamie",27y 293d,151 (77-0-74 50.99%),45 (0.30),←,
11,"McDonald, Luke",24y 154d,109 (57-0-52 52.29%),16 (0.15),←,
17,"Pittard, Jasper",28y 103d,142 (73-0-69 51.41%),12 (0.08),16 (7-0-9 43.75%),1 (0.06)
13,"Polec, Jared",26y 274d,122 (66-0-56 54.10%),66 (0.54),16 (7-0-9 43.75%),11 (0.69)
12,"Simpkin, Jy",21y 130d,50 (22-0-28 44.00%),26 (0.52),←,
25,"Tarrant, Robbie",30y 79d,142 (69-0-73 48.59%),44 (0.31),←,
31,"Taylor, Curtis",19y 98d,2 (0-0-2 0.00%),,←,
26,"Thomas, Tarryn",19y 110d,14 (7-0-7 50.00%),13 (0.93),←,
16,"Thompson, Scott",33y 65d,236 (115-2-119 49.15%),7 (0.03),←,
28,"Turner, Kayne",23y 194d,74 (38-0-36 51.35%),53 (0.72),←,
2,"Williams, Marley",25y 356d,114 (58-0-56 50.88%),10 (0.09),46 (22-0-24 47.83%),4 (0.09)
7,"Ziebell, Jack",28y 135d,204 (99-0-105 48.53%),156 (0.76),←,
44,"Zurhaar, Cameron",21y 52d,22 (10-0-12 45.45%),25 (1.14),←,
Totals,Totals,25y 179d,2349 (1173-3-1173 49.94%),1076 (0.46),,
C,"Shaw, Rhyce",37y 270d,6 (4-0-2 66.67%),,←,
