Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",21y 251d,47 (33-0-14 70.21%),24 (0.51),←,
37,"Goodes, Adam",35y 218d,367 (213-5-149 58.72%),457 (1.25),←,
39,"Grundy, Heath",29y 73d,182 (113-2-67 62.64%),23 (0.13),←,
4,"Hannebery, Dan",24y 171d,139 (90-2-47 65.47%),67 (0.48),←,
5,"Heeney, Isaac",19y 101d,9 (6-0-3 66.67%),8 (0.89),←,
33,"Jack, Brandon",21y 81d,23 (18-0-5 78.26%),15 (0.65),←,
15,"Jack, Kieren",28y 47d,182 (111-3-68 61.81%),129 (0.71),←,
32,"Jetta, Lewis",26y 102d,122 (81-2-39 67.21%),98 (0.80),←,
12,"Kennedy, Josh",27y 55d,153 (98-2-53 64.71%),90 (0.59),140 (93-2-45 67.14%),86 (0.61)
11,"Laidler, Jeremy",26y 9d,63 (44-1-18 70.63%),6 (0.10),37 (29-0-8 78.38%),4 (0.11)
44,"Lloyd, Jake",21y 328d,39 (30-0-9 76.92%),11 (0.28),←,
3,"McVeigh, Jarrad",30y 129d,262 (161-4-97 62.21%),181 (0.69),←,
6,"Mitchell, Tom",22y 75d,35 (21-0-14 60.00%),20 (0.57),←,
26,"Parker, Luke",22y 293d,101 (68-1-32 67.82%),78 (0.77),←,
38,"Pyke, Mike",31y 143d,105 (69-1-35 66.19%),46 (0.44),←,
24,"Rampe, Dane",25y 73d,67 (46-1-20 69.40%),4 (0.06),←,
20,"Reid, Sam",23y 230d,94 (66-2-26 71.28%),87 (0.93),←,
25,"Richards, Ted",32y 215d,248 (152-4-92 62.10%),32 (0.13),215 (133-4-78 62.79%),13 (0.06)
16,"Rohan, Gary",24y 68d,57 (36-1-20 64.04%),42 (0.74),←,
2,"Shaw, Rhyce",33y 302d,232 (132-1-99 57.11%),44 (0.19),138 (84-1-53 61.23%),24 (0.17)
40,"Smith, Nick",27y 63d,139 (87-2-50 63.31%),9 (0.06),←,
8,"Tippett, Kurt",28y 98d,147 (84-0-63 57.14%),286 (1.95),43 (31-0-12 72.09%),98 (2.28)
Totals,Totals,26y 175d,2813 (1759-34-1020 62.53%),1757 (0.62),,
C,"Longmire, John",44y 226d,118 (80-2-36 68.64%),,←,
