Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",11,2,5,16,,,,6.0,1.0,3.0,5.0,3.0,4.0,2.0,,8.0,9.0,,,2.0,,1.0,67.0
46,"Blicavs, Mark",7,,8,15,1,,15.0,3.0,1.0,3.0,6.0,2.0,3.0,,,7.0,6.0,,,2.0,,1.0,80.0
12,"Bowes, Jack",14,6,5,19,,1.0,,2.0,3.0,3.0,2.0,1.0,1.0,,,10.0,9.0,2.0,1.0,2.0,,,74.0
5,"Cameron, Jeremy",12,6,5,17,5,,,1.0,1.0,3.0,,7.0,1.0,4.0,3.0,4.0,15.0,1.0,5.0,2.0,,1.0,97.0
45,"Close, Brad",8,2,7,15,2,1.0,,4.0,,1.0,,2.0,1.0,,,6.0,9.0,,1.0,2.0,,2.0,84.0
35,"Dangerfield, Patrick",15,6,16,31,1,1.0,,2.0,,7.0,7.0,3.0,,,2.0,14.0,16.0,1.0,2.0,,,3.0,75.0
16,"De Koning, Sam",6,6,4,10,,,11.0,,1.0,3.0,,2.0,,1.0,,1.0,9.0,1.0,,1.0,,1.0,83.0
22,"Duncan, Mitch",7,3,9,16,,,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,,3.0,12.0,,,1.0,,1.0,75.0
29 ↓,"Guthrie, Cameron",8,4,16,24,,,,4.0,,1.0,5.0,4.0,,1.0,,9.0,14.0,,,,,1.0,61.0
39,"Guthrie, Zach",7,5,6,13,,,,3.0,2.0,1.0,,2.0,1.0,,,6.0,7.0,2.0,,3.0,,,90.0
26,"Hawkins, Tom",7,5,1,8,5,,1.0,,,,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,,,,85.0
36,"Henry, Oliver",5,3,6,11,2,1.0,,,,,,1.0,1.0,,,7.0,4.0,2.0,2.0,2.0,,1.0,86.0
9,"Holmes, Max",15,4,8,23,,,,7.0,3.0,5.0,2.0,4.0,,1.0,,7.0,16.0,,,,1.0,,62.0
10 ↑,"Knevitt, Mitch",2,1,1,3,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,1.0,15.0
8,"Kolodjashnij, Jake",10,5,7,17,,,,2.0,2.0,3.0,,1.0,1.0,,,8.0,9.0,,,2.0,1.0,,90.0
32,"Miers, Gryan",10,2,7,17,,,,3.0,1.0,5.0,2.0,3.0,1.0,1.0,,3.0,13.0,,,1.0,1.0,2.0,86.0
42,"OConnor, Mark",11,6,5,16,,,,5.0,3.0,3.0,2.0,3.0,,2.0,,5.0,11.0,1.0,,2.0,,,84.0
17,"Ratugolea, Esava",6,5,5,11,,,,1.0,1.0,1.0,,,1.0,,,4.0,8.0,1.0,,4.0,,,92.0
23,"Rohan, Gary",8,3,3,11,1,4.0,,5.0,,2.0,,3.0,2.0,,,7.0,3.0,1.0,3.0,1.0,,1.0,80.0
37,"Simpson, Sam",7,6,7,14,2,1.0,,1.0,,,,1.0,2.0,,,7.0,7.0,,3.0,1.0,1.0,,78.0
7,"Smith, Isaac",8,4,11,19,,,,1.0,1.0,3.0,1.0,5.0,1.0,1.0,,5.0,13.0,,,2.0,,,77.0
44,"Stewart, Tom",19,7,4,23,,,,3.0,7.0,1.0,1.0,1.0,2.0,,,6.0,11.0,,,2.0,,,93.0
2,"Tuohy, Zach",7,,4,11,1,,,4.0,3.0,3.0,1.0,4.0,1.0,3.0,,6.0,6.0,,,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,91,150,360,20,10.0,27.0,59.0,34.0,53.0,36.0,57.0,25.0,20.0,6.0,139.0,213.0,14.0,22.0,34.0,4.0,17.0,
Opposition,Opposition,185,76,99,284,5,7.0,36.0,72.0,34.0,40.0,35.0,72.0,20.0,25.0,,119.0,165.0,7.0,5.0,53.0,2.0,2.0,
