Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
5,"Caldwell, Jye",18y 324d,2 (0-0-2 0.00%),,←,
35,"Corr, Aidan",25y 93d,78 (35-3-40 46.79%),2 (0.03),←,
16,"Daniels, Brent",20y 162d,28 (17-0-11 60.71%),13 (0.46),←,
1,"Davis, Phil",28y 353d,161 (78-3-80 49.38%),7 (0.04),143 (67-3-73 47.90%),6 (0.04)
24,"de Boer, Matt",29y 161d,182 (105-4-73 58.79%),74 (0.41),44 (27-3-14 64.77%),26 (0.59)
4,"Greene, Toby",25y 327d,142 (63-1-78 44.72%),161 (1.13),←,
19,"Haynes, Nick",27y 92d,124 (60-3-61 49.60%),9 (0.07),←,
37,"Hill, Bobby",19y 190d,6 (3-0-3 50.00%),5 (0.83),←,
27,"Himmelberg, Harry",23y 102d,60 (38-1-21 64.17%),73 (1.22),←,
25,"Keeffe, Lachlan",29y 126d,56 (32-0-24 57.14%),14 (0.25),16 (7-0-9 43.75%),7 (0.44)
22,"Kelly, Josh",24y 187d,113 (63-2-48 56.64%),71 (0.63),←,
40,"Kennedy, Adam",27y 37d,110 (41-0-69 37.27%),11 (0.10),←,
36,"Perryman, Harry",20y 242d,31 (15-1-15 50.00%),4 (0.13),←,
50,"Reid, Sam",29y 284d,85 (47-3-35 57.06%),29 (0.34),75 (41-3-31 56.67%),28 (0.37)
23,"Shaw, Heath",33y 264d,303 (184-5-114 61.55%),39 (0.13),130 (74-3-53 58.08%),2 (0.02)
26,"Simpson, Dawson",30y 182d,48 (31-1-16 65.63%),5 (0.10),20 (12-1-7 62.50%),1 (0.05)
28,"Sproule, Zach",21y 98d,1 (0-0-1 0.00%),,←,
42,"Stein, Jake",25y 213d,5 (3-0-2 60.00%),,←,
14,"Taranto, Tim",21y 202d,58 (35-1-22 61.21%),22 (0.38),←,
20,"Tomlinson, Adam",26y 8d,136 (58-3-75 43.75%),35 (0.26),←,
6,"Whitfield, Lachie",25y 31d,129 (62-3-64 49.22%),58 (0.45),←,
29,"Williams, Zac",24y 332d,97 (50-0-47 51.55%),23 (0.24),←,
Totals,Totals,25y 149d,1955 (1020-34-901 52.17%),655 (0.34),,
C,"Cameron, Leon",46y 350d,138 (75-3-60 55.43%),,←,
