Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",30y 237d,208 (98-2-108 47.60%),72 (0.35),←,
17,"Cooney, Adam",27y 203d,186 (94-2-90 51.08%),160 (0.86),←,
49,"Cordy, Ayce",22y 258d,17 (7-0-10 41.18%),11 (0.65),←,
4,"Cross, Daniel",30y 22d,201 (95-3-103 48.01%),31 (0.15),←,
6,"Dahlhaus, Luke",20y 243d,32 (11-0-21 34.38%),30 (0.94),←,
13,"Giansiracusa, Daniel",31y 41d,234 (105-4-125 45.73%),284 (1.21),←,
44,"Goodes, Brett",29y 63d,4 (1-0-3 25.00%),,←,
16,"Griffen, Ryan",26y 268d,167 (85-1-81 51.20%),109 (0.65),←,
39,"Johannisen, Jason",20y 164d,6 (1-0-5 16.67%),2 (0.33),←,
19,"Jones, Liam",22y 56d,41 (16-0-25 39.02%),39 (0.95),←,
21,"Liberatore, Tom",20y 340d,37 (11-0-26 29.73%),8 (0.22),←,
33,"Lower, Nick",25y 302d,46 (17-0-29 36.96%),10 (0.22),4 (1-0-3 25.00%),1 (0.25)
11,"Macrae, Jack",18y 261d,1 (0-0-1 0.00%),1 (1.00),←,
27,"Minson, Will",28y 10d,140 (70-1-69 50.36%),66 (0.47),←,
38,"Morris, Dale",30y 113d,155 (86-2-67 56.13%),3 (0.02),←,
42,"Picken, Liam",26y 263d,91 (42-0-49 46.15%),29 (0.32),←,
23,"Roughead, Jordan",22y 169d,39 (15-0-24 38.46%),10 (0.26),←,
25,"Stevens, Koby",21y 307d,15 (5-0-10 33.33%),3 (0.20),4 (1-0-3 25.00%),1 (0.25)
9,"Stringer, Jake",18y 361d,1 (0-0-1 0.00%),,←,
15,"Tutt, Jason",21y 341d,9 (2-0-7 22.22%),7 (0.78),←,
3,"Wallis, Mitch",20y 179d,29 (7-0-22 24.14%),7 (0.24),←,
31,"Young, Tom",20y 360d,13 (9-0-4 69.23%),2 (0.15),4 (1-0-3 25.00%),
Totals,Totals,24y 174d,1672 (777-15-880 46.47%),884 (0.53),,
C,"McCartney, Brendan",52y 180d,26 (6-0-20 23.08%),,←,
