Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",6,4,2,8,,2.0,7.0,2.0,,1.0,,4.0,,3.0,,2.0,7.0,,2.0,1.0,,,78.0
26 ↑,"Bice, Riley",8,2,4,12,,,,,3.0,,1.0,1.0,,1.0,,1.0,9.0,,,1.0,2.0,,31.0
22,"Blakey, Nick",19,4,5,24,,,,1.0,10.0,4.0,,1.0,3.0,,,4.0,14.0,1.0,,3.0,1.0,1.0,88.0
16,"Campbell, Braeden",9,1,4,13,2,,,7.0,,,1.0,1.0,3.0,,,7.0,4.0,,,,,,78.0
13,"Florent, Oliver",11,2,6,17,,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,,,9.0,8.0,1.0,,2.0,,1.0,86.0
4,"Grundy, Brodie",6,4,10,16,,,35.0,3.0,,3.0,1.0,4.0,1.0,1.0,,5.0,12.0,,,3.0,,,81.0
29,"Hamling, Joel",5,4,6,11,,,,1.0,,1.0,,1.0,1.0,,,6.0,3.0,2.0,,9.0,,,86.0
40,"Hanily, Tom",7,4,5,12,1,1.0,,3.0,,5.0,1.0,5.0,1.0,2.0,,4.0,8.0,,1.0,2.0,,,75.0
9,"Hayward, Will",9,3,2,11,1,,,1.0,,1.0,1.0,3.0,1.0,,,5.0,6.0,2.0,1.0,1.0,1.0,1.0,83.0
5,"Heeney, Isaac",14,7,9,23,2,,,2.0,4.0,4.0,5.0,4.0,2.0,,,10.0,14.0,,1.0,1.0,,1.0,88.0
17,"Jordon, James",6,3,13,19,,,,7.0,,2.0,2.0,4.0,1.0,3.0,,7.0,14.0,,,,,,81.0
44,"Lloyd, Jake",9,4,10,19,1,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,8.0,9.0,,1.0,1.0,,,90.0
30,"McCartin, Tom",11,7,1,12,1,,2.0,1.0,2.0,3.0,,3.0,1.0,,,4.0,7.0,,,3.0,,,85.0
27,"McInerney, Justin",8,4,15,23,,,,1.0,1.0,5.0,5.0,3.0,2.0,2.0,,10.0,14.0,,,1.0,,1.0,78.0
43,"Melican, Lewis",9,6,4,13,,,,1.0,3.0,2.0,1.0,1.0,,,,3.0,8.0,,,3.0,,,80.0
11,"Papley, Tom",4,,4,8,,,,1.0,,2.0,1.0,3.0,1.0,2.0,,7.0,3.0,,,2.0,1.0,,83.0
25 ↓,"Paton, Ben",7,2,3,10,,,,3.0,1.0,2.0,,2.0,,1.0,,,9.0,,,3.0,1.0,,53.0
24,"Rampe, Dane",10,4,11,21,,,,1.0,4.0,,1.0,1.0,1.0,1.0,,7.0,13.0,1.0,,5.0,,,81.0
34,"Roberts, Matt",14,3,5,19,,,,4.0,5.0,2.0,1.0,3.0,4.0,,,7.0,9.0,,,2.0,,,89.0
8,"Rowbottom, James",7,,4,11,,,,11.0,1.0,3.0,7.0,2.0,5.0,1.0,,11.0,1.0,,,2.0,,,61.0
1,"Warner, Chad",12,4,8,20,2,,,1.0,1.0,8.0,5.0,9.0,1.0,5.0,3.0,7.0,12.0,1.0,,,2.0,,83.0
37,"Warner, Corey",11,6,4,15,2,2.0,,1.0,,3.0,1.0,3.0,1.0,1.0,,3.0,12.0,,3.0,1.0,1.0,,82.0
15,"Wicks, Sam",8,2,6,14,,,,3.0,2.0,3.0,,9.0,1.0,4.0,,4.0,11.0,,,,1.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,80,141,351,12,10.0,44.0,60.0,39.0,59.0,36.0,71.0,31.0,28.0,3.0,131.0,207.0,8.0,9.0,46.0,10.0,5.0,
Opposition,Opposition,214,66,130,344,12,14.0,29.0,46.0,47.0,52.0,42.0,68.0,28.0,31.0,3.0,156.0,185.0,8.0,9.0,40.0,2.0,4.0,
