Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",15,3,7,22,2,,,5.0,,3.0,2.0,2.0,2.0,1.0,,4.0,18.0,,,,,,74.0
14,"Birchall, Grant",12,6,13,25,,,,2.0,7.0,,,3.0,1.0,,,3.0,22.0,,,1.0,1.0,,86.0
30,"Brown, Campbell",6,3,10,16,,,,,1.0,,,,,,,1.0,15.0,,,,2.0,,85.0
39,"Campbell, Robert",3,2,10,13,,,8.0,,1.0,,,2.0,1.0,2.0,,7.0,7.0,2.0,,8.0,,,100.0
31,"Dew, Stuart",7,2,5,12,1,,,4.0,1.0,3.0,4.0,,,,,6.0,6.0,,1.0,,,,73.0
8,"Ellis, Xavier",10,7,19,29,,,,2.0,4.0,1.0,,1.0,2.0,,,9.0,21.0,,,3.0,,,83.0
23,"Franklin, Lance",6,3,6,12,3,1.0,1.0,,,2.0,,9.0,1.0,4.0,,6.0,7.0,2.0,2.0,1.0,,,95.0
18,"Guerra, Brent",10,7,8,18,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,4.0,15.0,1.0,,1.0,,,78.0
3,"Lewis, Jordan",21,10,10,31,1,,1.0,2.0,2.0,5.0,4.0,4.0,2.0,,,11.0,19.0,,1.0,,,,88.0
21,"McGlynn, Ben",6,4,9,15,,,,5.0,3.0,2.0,1.0,,,,,2.0,13.0,,,1.0,,1.0,84.0
5,"Mitchell, Sam",11,1,11,22,,,,4.0,1.0,4.0,8.0,1.0,,,,11.0,12.0,,,1.0,,1.0,86.0
35,"Morton, Jarryd",5,2,7,12,,1.0,,3.0,1.0,1.0,2.0,,1.0,,,6.0,6.0,,,3.0,1.0,,72.0
29,"Murphy, Tom",9,7,9,18,,,,4.0,3.0,,,2.0,,1.0,,2.0,15.0,,,5.0,,,95.0
17,"Muston, Beau",11,6,15,26,,,,6.0,3.0,1.0,1.0,2.0,1.0,,,10.0,16.0,,,3.0,,,74.0
7,"Osborne, Michael",12,8,7,19,,,,3.0,,5.0,,1.0,,,,1.0,19.0,,,3.0,1.0,1.0,81.0
33,"Rioli, Cyril",12,7,10,22,4,2.0,,3.0,,5.0,2.0,3.0,1.0,1.0,,7.0,15.0,,2.0,3.0,1.0,2.0,81.0
2,"Roughead, Jarryd",8,3,7,15,1,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,1.0,,5.0,9.0,1.0,1.0,1.0,,1.0,89.0
12,"Sewell, Brad",13,6,18,31,,,,10.0,2.0,8.0,4.0,2.0,,,,13.0,18.0,,,,,,89.0
26,"Shiels, Liam",7,6,9,16,,,,3.0,2.0,2.0,4.0,1.0,1.0,,,5.0,11.0,,,,1.0,,75.0
13,"Taylor, Simon",6,3,4,10,,,30.0,4.0,,2.0,4.0,2.0,2.0,1.0,,7.0,4.0,,,2.0,,,78.0
37,"Whitecross, Brendan",12,7,2,14,,,,1.0,2.0,1.0,,2.0,,,,1.0,11.0,,,,,,51.0
6,"Williams, Mark",4,3,5,9,,1.0,,1.0,,1.0,,1.0,,,,3.0,7.0,1.0,1.0,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,106,201,407,12,7.0,45.0,68.0,36.0,48.0,38.0,41.0,15.0,12.0,,124.0,286.0,7.0,8.0,37.0,7.0,6.0,
Opposition,Opposition,178,88,212,390,16,10.0,44.0,67.0,34.0,56.0,32.0,30.0,12.0,15.0,6.0,116.0,275.0,4.0,10.0,31.0,21.0,12.0,
