Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",21y 297d,61 (16-0-45 26.23%),76 (1.25),←,
36,"Broughton, Greg",27y 300d,102 (44-0-58 43.14%),19 (0.19),34 (15-0-19 44.12%),4 (0.12)
27,"Cameron, Clay",20y 60d,7 (2-0-5 28.57%),,←,
12,"Day, Sam",21y 323d,59 (19-0-40 32.20%),41 (0.69),←,
23,"Dixon, Charlie",23y 306d,48 (16-0-32 33.33%),53 (1.10),←,
33,"Hall, Aaron",23y 259d,44 (18-0-26 40.91%),43 (0.98),←,
5,"Harbrow, Jarrod",26y 8d,143 (63-1-79 44.41%),41 (0.29),73 (23-0-50 31.51%),20 (0.27)
39,"Herbert, Louis",20y 29d,1 (0-0-1 0.00%),,←,
40,"Lemmens, Sean",19y 266d,13 (8-0-5 61.54%),1 (0.08),←,
37,"Lonergan, Jesse",19y 254d,8 (3-0-5 37.50%),,←,
19,"Lynch, Tom",21y 268d,55 (17-0-38 30.91%),68 (1.24),←,
4,"Martin, Jack",19y 178d,6 (3-0-3 50.00%),4 (0.67),←,
17,"May, Steven",22y 197d,51 (17-0-34 33.33%),15 (0.29),←,
1,"OMeara, Jaeger",20y 153d,39 (17-0-22 43.59%),25 (0.64),←,
10,"Prestia, Dion",21y 287d,68 (19-0-49 27.94%),20 (0.29),←,
8,"Russell, Luke",22y 183d,56 (14-0-42 25.00%),23 (0.41),←,
6,"Sexton, Alex",20y 235d,19 (6-0-13 31.58%),7 (0.37),←,
26,"Shaw, Matt",22y 171d,68 (19-0-49 27.94%),25 (0.37),←,
2,"Smith, Zac",24y 154d,54 (12-0-42 22.22%),29 (0.54),←,
25,"Stanley, Danny",26y 158d,75 (23-0-52 30.67%),36 (0.48),70 (22-0-48 31.43%),36 (0.51)
24,"Swallow, David",21y 249d,68 (20-0-48 29.41%),33 (0.49),←,
16,"Thompson, Rory",23y 136d,48 (16-0-32 33.33%),7 (0.15),←,
Totals,Totals,22y 137d,1093 (372-1-720 34.03%),566 (0.52),,
C,"McKenna, Guy",45y 76d,83 (23-0-60 27.71%),,←,
