Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Chaplin, Troy",7,9,7,14,,,,3.0,4.0,,,,,,,5.0,9.0,2.0,,2.0,,,100.0
30,"Conca, Reece",12,3,10,22,,2.0,,2.0,,4.0,5.0,2.0,,2.0,,7.0,13.0,,,1.0,3.0,1.0,80.0
9,"Cotchin, Trent",22,7,7,29,,,,1.0,1.0,6.0,7.0,4.0,1.0,2.0,,11.0,18.0,1.0,1.0,,4.0,1.0,85.0
3,"Deledio, Brett",16,7,9,25,,,,2.0,10.0,4.0,,3.0,,,,2.0,22.0,,,,3.0,,87.0
27,"Edwards, Aaron",14,12,5,19,4,1.0,,,,3.0,,2.0,1.0,,1.0,8.0,11.0,1.0,6.0,1.0,,1.0,98.0
5,"Ellis, Brandon",25,16,10,35,,,,,2.0,3.0,1.0,1.0,,,2.0,2.0,34.0,,,4.0,2.0,,86.0
41,"Foley, Nathan",12,6,8,20,,1.0,,6.0,1.0,1.0,1.0,3.0,,1.0,,7.0,13.0,,,1.0,1.0,,78.0
6,"Grigg, Shaun",13,3,9,22,1,1.0,,2.0,2.0,3.0,2.0,,,,,7.0,14.0,,1.0,,3.0,3.0,90.0
2,"Grimes, Dylan",10,5,5,15,,,,1.0,3.0,2.0,,2.0,2.0,,,6.0,9.0,,,5.0,,,69.0
14,"Houli, Bachar",15,9,4,19,,,,2.0,3.0,3.0,,1.0,1.0,,,1.0,17.0,,,,,,83.0
23,"Jackson, Daniel",18,8,12,30,2,,,3.0,1.0,8.0,4.0,,1.0,,3.0,14.0,16.0,1.0,1.0,,,2.0,81.0
28,"King, Jake",10,4,2,12,2,,,2.0,,4.0,1.0,4.0,3.0,3.0,,5.0,7.0,,1.0,2.0,,1.0,88.0
20,"Maric, Ivan",4,4,4,8,,,14.0,2.0,,1.0,,1.0,,1.0,,1.0,7.0,,1.0,3.0,,,91.0
4,"Martin, Dustin",21,7,5,26,1,3.0,,3.0,,4.0,3.0,3.0,,,,5.0,21.0,,,,,1.0,78.0
38,"Morris, Steven",8,4,7,15,,,,1.0,,,,,4.0,,,7.0,8.0,,,4.0,,,80.0
13,"Petterd, Ricky",9,7,15,24,,2.0,,1.0,,4.0,,2.0,,,,7.0,18.0,,3.0,2.0,,,85.0
18,"Rance, Alex",7,5,5,12,,,,4.0,3.0,1.0,,,1.0,,,4.0,8.0,,,3.0,,,99.0
37,"Stephenson, Orren",6,4,8,14,,,15.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,8.0,4.0,2.0,,2.0,,,91.0
21 ↑,"Tuck, Shane",8,1,7,15,1,,,3.0,,4.0,7.0,,,,,8.0,7.0,,1.0,,,,42.0
29,"Vickery, Ty",9,9,4,13,4,,,1.0,,,,1.0,,,,3.0,10.0,2.0,5.0,1.0,,,92.0
31,"Vlastuin, Nick",6,6,11,17,,,,4.0,1.0,,,1.0,,,,7.0,11.0,,,4.0,,,82.0
35 ↓,"White, Matt",5,2,2,7,,1.0,,,,2.0,,,,,,3.0,4.0,,,,2.0,,36.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,257,138,156,413,15,14.0,29.0,45.0,32.0,58.0,34.0,31.0,15.0,10.0,6.0,128.0,281.0,9.0,20.0,35.0,18.0,10.0,
Opposition,Opposition,202,122,139,341,9,11.0,18.0,45.0,38.0,45.0,24.0,38.0,10.0,15.0,,83.0,259.0,3.0,16.0,38.0,11.0,7.0,
