Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",7,,5,12,,,,3.0,1.0,2.0,1.0,3.0,2.0,2.0,,9.0,4.0,,,1.0,,,83.0
27,"Ainsworth, Ben",10,6,2,12,2,2.0,,4.0,,2.0,,3.0,2.0,2.0,,4.0,8.0,,1.0,1.0,,,70.0
29,"Bowes, Jack",4,2,4,8,,,,1.0,1.0,,,3.0,,2.0,,3.0,5.0,,,,,,75.0
8,"Fiorini, Brayden",13,7,16,29,,,,4.0,5.0,3.0,3.0,3.0,1.0,,,9.0,20.0,,,,,,78.0
33,"Hall, Aaron",15,4,8,23,1,1.0,,3.0,1.0,6.0,2.0,4.0,,,,5.0,18.0,,,,1.0,,78.0
1,"Hanley, Pearce",10,7,11,21,,,,1.0,3.0,1.0,1.0,4.0,1.0,1.0,,6.0,16.0,1.0,,2.0,,,86.0
5,"Harbrow, Jarrod",11,5,5,16,,,,1.0,5.0,1.0,,4.0,,1.0,,4.0,14.0,,,3.0,,,90.0
23,"Lemmens, Sean",3,1,4,7,,,,3.0,,,,1.0,,,,2.0,5.0,,,1.0,,,79.0
7,"Lonergan, Jesse",5,2,9,14,,,,3.0,,2.0,2.0,2.0,,,,6.0,7.0,,,1.0,,,74.0
19,"Lynch, Tom",10,8,9,19,1,,,1.0,1.0,1.0,,10.0,,3.0,,8.0,12.0,,1.0,7.0,1.0,1.0,98.0
44,"Macpherson, Darcy",9,5,7,16,,2.0,,4.0,,2.0,1.0,4.0,,1.0,,4.0,13.0,,1.0,,,1.0,82.0
4,"Martin, Jack",17,11,5,22,2,1.0,,1.0,4.0,1.0,,2.0,,1.0,,5.0,16.0,2.0,2.0,,1.0,1.0,87.0
18,"McKenzie, Trent",9,2,3,12,,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,7.0,,,2.0,,,89.0
11,"Miller, Touk",8,6,12,20,,,,5.0,1.0,2.0,2.0,,,,,5.0,14.0,,,2.0,,,87.0
35,"Rischitelli, Michael",6,2,6,12,,,,6.0,1.0,2.0,3.0,3.0,2.0,3.0,,7.0,7.0,,1.0,,,,73.0
3,"Rosa, Matt",8,4,14,22,,,,5.0,3.0,3.0,2.0,4.0,,3.0,,8.0,17.0,,,3.0,,,84.0
42,"Saad, Adam",8,4,5,13,,,,4.0,4.0,,1.0,2.0,,,,2.0,11.0,,,8.0,2.0,,79.0
37,"Scrimshaw, Jack",7,5,4,11,,,,1.0,4.0,,,3.0,,2.0,,4.0,8.0,1.0,,4.0,,,83.0
6,"Sexton, Alex",8,4,3,11,,,,1.0,2.0,3.0,1.0,2.0,,1.0,,4.0,7.0,,,2.0,,,85.0
24,"Swallow, David",13,3,6,19,1,,,5.0,2.0,3.0,8.0,4.0,2.0,1.0,,9.0,11.0,,,2.0,,,75.0
28,"Witts, Jarrod",6,1,4,10,,,39.0,2.0,1.0,3.0,4.0,2.0,2.0,,,7.0,4.0,,,3.0,,1.0,84.0
30,"Wright, Peter",3,5,7,10,1,,5.0,1.0,,4.0,,,,,,5.0,6.0,1.0,1.0,3.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,94,149,339,8,8.0,44.0,60.0,42.0,41.0,31.0,64.0,13.0,24.0,,116.0,230.0,5.0,7.0,45.0,5.0,5.0,
Opposition,Opposition,232,119,176,408,16,14.0,27.0,59.0,30.0,63.0,30.0,46.0,24.0,13.0,6.0,139.0,274.0,12.0,19.0,42.0,18.0,14.0,
