Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 150d,10 (5-0-5 50.00%),,←,
31,"Bower, Brendan",23y 316d,75 (26-0-49 34.67%),18 (0.24),←,
16,"Cloke, David",35y 139d,302 (178-2-122 59.27%),314 (1.04),188 (114-2-72 61.17%),263 (1.40)
25,"Gale, Brendon",21y 333d,12 (5-0-7 41.67%),14 (1.17),←,
24,"Goodwin, Andy",26y 352d,34 (11-0-23 32.35%),9 (0.26),←,
19,"Hamilton, Greg",21y 357d,20 (5-0-15 25.00%),13 (0.65),←,
42,"Honybun, David",28y 74d,35 (15-0-20 42.86%),25 (0.71),30 (12-0-18 40.00%),23 (0.77)
40,"James, Stephen",25y 77d,70 (27-0-43 38.57%),78 (1.11),←,
33,"Knights, Matthew",19y 254d,35 (12-0-23 34.29%),21 (0.60),←,
4,"Lambert, Craig",21y 254d,50 (15-0-35 30.00%),12 (0.24),←,
1,"Lee, Mark",31y 79d,221 (101-1-119 45.93%),88 (0.40),←,
26,"Leys, Brian",22y 129d,47 (16-0-31 34.04%),6 (0.13),←,
7,"Mitchell, Michael",28y 203d,62 (20-0-42 32.26%),86 (1.39),←,
22,"Nichols, Trent",21y 70d,35 (12-0-23 34.29%),28 (0.80),←,
2,"Pickering, Justin",22y 318d,45 (15-0-30 33.33%),42 (0.93),←,
35,"Pickering, Michael",26y 198d,112 (38-0-74 33.93%),138 (1.23),←,
21,"Powell, Tim",22y 63d,30 (9-0-21 30.00%),27 (0.90),←,
48,"Ryan, Stephen",19y 345d,12 (5-0-7 41.67%),13 (1.08),←,
3,"Weightman, Dale",30y 256d,227 (108-2-117 48.02%),300 (1.32),←,
53,"Young, Barry",19y 355d,22 (7-0-15 31.82%),15 (0.68),←,
Totals,Totals,24y 143d,1456 (630-5-821 43.27%),1247 (0.86),,
C,"Bartlett, Kevin",43y 102d,56 (18-0-38 32.14%),,←,
