Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Brereton, Dermott",9,6,1,10,4,1.0,,,,,,,1.0,,,,,,,,,,
26,"Brown, Gavin",8,5,8,16,,1.0,,7.0,,,,,3.0,2.0,,,,,,,,,
5,"Buckley, Nathan",12,1,4,16,,1.0,,4.0,,,,,2.0,,,,,,,,,,
17,"Burns, Scott",13,1,4,17,,,,2.0,,,,,,1.0,,,,,,,,,
24,"Butcher, Kent",4,,,4,1,,,1.0,,,,,1.0,,,,,,,,,,
21,"Christian, Michael",2,,2,4,,,3.0,,,,,,1.0,,,,,,,,,,
28,"Crosisca, Gavin",8,,2,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
43,"Curran, Chris",7,2,4,11,,1.0,,1.0,,,,,,1.0,,,,,,,,,
15,"Hassall, Jon",7,1,8,15,,,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"James, Brett",7,1,6,13,1,,,,,,,,,1.0,,,,,,,,,
23,"Kelly, Craig",6,7,7,13,,,2.0,1.0,,,,,3.0,3.0,,,,,,,,,
34,"McGuane, Mick",10,3,3,13,1,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
41,"Orchard, Mark",2,1,4,6,,1.0,,,,,,,,3.0,,,,,,,,,
4,"Pert, Gary",15,2,5,20,,,,,,,,,3.0,1.0,,,,,,,,,
13,"Richardson, Alan",4,1,4,8,,,,,,,,,,,,,,,,,,,
16,"Richardson, Mark",6,1,4,10,1,,10.0,2.0,,,,,2.0,2.0,,,,,,,,,
36,"Rocca, Saverio",10,9,2,12,6,1.0,,,,,,,,1.0,,,,,,,,,
18,"Walker, Lee",4,3,6,10,,,6.0,,,,,,1.0,2.0,,,,,,,,,
14,"Watson, Shane",10,3,4,14,,,,2.0,,,,,2.0,2.0,,,,,,,,,
10,"Williams, Paul",10,6,3,13,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
19,"Wright, Graham",11,,3,14,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,53,84,249,14,11.0,21.0,26.0,,,,,27.0,26.0,,,,,,,,,
Opposition,Opposition,168,53,91,259,18,14.0,29.0,28.0,,,,,26.0,27.0,6.0,,,,,,,,
