Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",32y 111d,285 (156-0-129 54.74%),250 (0.88),162 (72-0-90 44.44%),130 (0.80)
2,"Carr, Josh",28y 52d,180 (113-1-66 63.06%),97 (0.54),75 (36-0-39 48.00%),37 (0.49)
15,"Crowley, Ryan",24y 107d,63 (29-0-34 46.03%),51 (0.81),←,
5,"Dunn, Ryley",22y 257d,7 (3-0-4 42.86%),,←,
33,"Farmer, Jeff",30y 362d,242 (111-0-131 45.87%),479 (1.98),124 (59-0-65 47.58%),220 (1.77)
14,"Grover, Antoni",28y 101d,140 (62-0-78 44.29%),18 (0.13),←,
43,"Hayden, Roger",27y 194d,89 (46-0-43 51.69%),7 (0.08),←,
35,"Ibbotson, Garrick",20y 97d,11 (2-0-9 18.18%),6 (0.55),←,
17,"Johnson, Mark",30y 28d,199 (113-2-84 57.29%),93 (0.47),5 (1-0-4 20.00%),1 (0.20)
37,"Johnson, Michael",23y 244d,66 (33-0-33 50.00%),12 (0.18),←,
23,"Mayne, Chris",19y 231d,8 (2-0-6 25.00%),5 (0.63),←,
18,"McPharlin, Luke",26y 202d,125 (64-0-61 51.20%),81 (0.65),113 (56-0-57 49.56%),78 (0.69)
16,"Mundy, David",22y 336d,77 (37-0-40 48.05%),17 (0.22),←,
28,"Murphy, Ryan",23y 27d,36 (19-0-17 52.78%),36 (1.00),←,
10,"Palmer, Rhys",19y 128d,12 (2-0-10 16.67%),6 (0.50),←,
29,"Pavlich, Matthew",26y 172d,188 (81-0-107 43.09%),359 (1.91),←,
7,"Peake, Brett",24y 351d,49 (26-0-23 53.06%),23 (0.47),←,
31,"Sandilands, Aaron",25y 197d,106 (54-0-52 50.94%),32 (0.30),←,
3,"Schammer, Byron",22y 365d,96 (52-0-44 54.17%),27 (0.28),←,
6,"Solomon, Dean",28y 163d,189 (102-1-86 54.23%),73 (0.39),31 (10-0-21 32.26%),17 (0.55)
20,"Tarrant, Chris",27y 276d,192 (85-0-107 44.27%),346 (1.80),31 (10-0-21 32.26%),47 (1.52)
34,"Warnock, Robert",21y 153d,17 (8-0-9 47.06%),4 (0.24),←,
Totals,Totals,25y 122d,2377 (1200-4-1173 50.48%),2022 (0.85),,
C,"Harvey, Mark",43y 9d,20 (6-0-14 30.00%),,←,
