Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",9,2,9,18,,,,2.0,1.0,4.0,1.0,,3.0,,,5.0,12.0,,,4.0,,,88.0
18,"Cameron, Jeremy",6,4,,6,4,2.0,,1.0,,,,2.0,1.0,2.0,,2.0,3.0,1.0,4.0,2.0,,,91.0
3 ↑,"Coniglio, Stephen",3,1,2,5,,,,2.0,,1.0,2.0,1.0,,,,2.0,3.0,,,,,,21.0
35,"Corr, Aidan",1,,6,7,,,,,2.0,,,1.0,,1.0,,2.0,4.0,,,4.0,,,89.0
1,"Davis, Phil",8,6,3,11,,,,1.0,3.0,1.0,,1.0,1.0,,,2.0,9.0,,,9.0,,,93.0
4,"Greene, Toby",12,4,10,22,,2.0,,1.0,3.0,2.0,2.0,4.0,2.0,1.0,,6.0,16.0,,1.0,,,,79.0
32,"Griffen, Ryan",5,2,10,15,,1.0,,3.0,,1.0,4.0,2.0,,2.0,,8.0,8.0,,,2.0,1.0,1.0,80.0
2,"Hampton, Curtly",6,,4,10,,,,2.0,1.0,4.0,,2.0,,,,3.0,6.0,,,2.0,,,73.0
19,"Haynes, Nick",11,6,5,16,,,,1.0,6.0,1.0,,2.0,1.0,,,6.0,12.0,2.0,,3.0,,,85.0
22,"Kelly, Josh",11,7,6,17,,2.0,,4.0,,2.0,2.0,1.0,,1.0,,4.0,13.0,,1.0,1.0,,,84.0
25,"McCarthy, Cam",8,5,7,15,3,1.0,,,1.0,1.0,,2.0,2.0,,,7.0,6.0,2.0,2.0,1.0,,,85.0
41,"Mumford, Shane",3,3,9,12,,1.0,36.0,,,2.0,2.0,3.0,2.0,3.0,1.0,4.0,8.0,1.0,1.0,2.0,,1.0,88.0
7,"Palmer, Rhys",9,4,4,13,1,2.0,,2.0,,5.0,2.0,2.0,3.0,1.0,,6.0,8.0,,1.0,1.0,,1.0,89.0
24,"Patfull, Joel",8,6,7,15,,,,1.0,4.0,1.0,,1.0,1.0,,,4.0,10.0,2.0,,4.0,,,94.0
9 ↓,"Scully, Tom",8,4,8,16,,,,1.0,,5.0,1.0,2.0,,1.0,,7.0,10.0,,,,,,68.0
23,"Shaw, Heath",11,6,3,14,,,,1.0,6.0,,,3.0,1.0,,,6.0,7.0,3.0,,8.0,3.0,,89.0
5,"Shiel, Dylan",11,6,17,28,1,,,3.0,3.0,5.0,6.0,2.0,1.0,1.0,,13.0,16.0,,,,3.0,1.0,78.0
10,"Smith, Devon",9,1,6,15,,1.0,,5.0,1.0,3.0,2.0,4.0,2.0,2.0,,7.0,9.0,,,5.0,,1.0,85.0
20,"Tomlinson, Adam",7,5,6,13,,,7.0,2.0,1.0,2.0,,1.0,1.0,,,4.0,9.0,1.0,,2.0,,,94.0
17,"Treloar, Adam",14,5,18,32,1,1.0,,5.0,4.0,5.0,7.0,1.0,2.0,1.0,3.0,15.0,18.0,,,,4.0,2.0,76.0
8,"Ward, Callan",9,4,13,22,1,,,5.0,3.0,2.0,3.0,3.0,1.0,2.0,,5.0,17.0,,,1.0,1.0,1.0,84.0
6,"Whitfield, Lachie",18,11,13,31,1,,,,1.0,5.0,,6.0,1.0,2.0,,4.0,28.0,1.0,,,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,92,166,353,12,15.0,43.0,42.0,40.0,52.0,34.0,46.0,25.0,20.0,4.0,122.0,232.0,13.0,10.0,51.0,12.0,8.0,
Opposition,Opposition,199,96,133,332,11,12.0,29.0,49.0,36.0,52.0,37.0,51.0,20.0,25.0,2.0,128.0,214.0,13.0,11.0,41.0,10.0,8.0,
