Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
46,"Biggs, Shane",23y 25d,6 (3-0-3 50.00%),,←,
7,"Cunningham, Harry",20y 267d,28 (21-0-7 75.00%),19 (0.68),←,
37,"Goodes, Adam",34y 234d,348 (200-5-143 58.19%),433 (1.24),←,
39,"Grundy, Heath",28y 89d,161 (99-2-60 62.11%),23 (0.14),←,
4,"Hannebery, Dan",23y 187d,117 (75-2-40 64.96%),53 (0.45),←,
15,"Jack, Kieren",27y 63d,160 (96-3-61 60.94%),116 (0.73),←,
32,"Jetta, Lewis",25y 118d,100 (66-2-32 67.00%),83 (0.83),←,
10,"Jones, Zak",19y 168d,4 (3-0-1 75.00%),1 (0.25),←,
44,"Lloyd, Jake",20y 344d,18 (16-0-2 88.89%),8 (0.44),←,
9,"Malceski, Nick",30y 15d,173 (114-2-57 66.47%),67 (0.39),←,
3,"McVeigh, Jarrad",29y 145d,241 (147-4-90 61.83%),172 (0.71),←,
6,"Mitchell, Tom",21y 91d,20 (11-0-9 55.00%),13 (0.65),←,
35,"Naismith, Sam",22y 45d,1 (0-0-1 0.00%),,←,
26,"Parker, Luke",21y 309d,79 (53-1-25 67.72%),56 (0.71),←,
24,"Rampe, Dane",24y 89d,45 (31-1-13 70.00%),4 (0.09),←,
20,"Reid, Sam",22y 246d,73 (51-2-20 71.23%),78 (1.07),←,
25,"Richards, Ted",31y 231d,228 (138-4-86 61.40%),32 (0.14),195 (119-4-72 62.05%),13 (0.07)
16,"Rohan, Gary",23y 84d,40 (23-1-16 58.75%),29 (0.73),←,
2,"Shaw, Rhyce",32y 318d,210 (117-1-92 55.95%),43 (0.20),116 (69-1-46 59.91%),23 (0.20)
40,"Smith, Nick",26y 79d,118 (73-2-43 62.71%),9 (0.08),←,
8,"Tippett, Kurt",27y 114d,127 (70-0-57 55.12%),251 (1.98),23 (17-0-6 73.91%),63 (2.74)
22,"Towers, Dean",24y 118d,6 (4-0-2 66.67%),3 (0.50),←,
Totals,Totals,25y 170d,2303 (1411-32-860 61.27%),1493 (0.65),,
C,"Longmire, John",43y 242d,96 (65-2-29 68.75%),,←,
