Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 169d,142 (87-1-54 61.62%),16 (0.11),←,
22,"Breust, Luke",21y 247d,31 (25-0-6 80.65%),55 (1.77),←,
9,"Burgoyne, Shaun",29y 268d,211 (136-1-74 64.69%),198 (0.94),54 (39-1-14 73.15%),27 (0.50)
13,"Cheney, Kyle",22y 325d,27 (12-0-15 44.44%),2 (0.07),13 (10-0-3 76.92%),2 (0.15)
6,"Gibson, Josh",28y 124d,115 (62-2-51 54.78%),2 (0.02),50 (33-1-16 67.00%),
27,"Gilham, Stephen",27y 317d,97 (61-1-35 63.40%),3 (0.03),96 (61-1-34 64.06%),3 (0.03)
19,"Gunston, Jack",20y 273d,23 (12-0-11 52.17%),34 (1.48),9 (7-0-2 77.78%),14 (1.56)
20,"Hale, David",28y 54d,164 (82-2-80 50.61%),151 (0.92),35 (26-0-9 74.29%),32 (0.91)
3,"Lewis, Jordan",26y 82d,160 (88-1-71 55.31%),81 (0.51),←,
5,"Mitchell, Sam",29y 277d,212 (115-1-96 54.48%),53 (0.25),←,
29,"Murphy, Tom",26y 118d,92 (52-1-39 57.07%),4 (0.04),←,
28,"Puopolo, Paul",24y 226d,31 (25-0-6 80.65%),18 (0.58),←,
33,"Rioli, Cyril",23y 1d,98 (64-1-33 65.82%),129 (1.32),←,
2,"Roughead, Jarryd",25y 174d,150 (84-1-65 56.33%),284 (1.89),←,
25,"Schoenmakers, Ryan",21y 250d,50 (27-0-23 54.00%),3 (0.06),←,
12,"Sewell, Brad",28y 164d,159 (88-1-70 55.66%),23 (0.14),←,
26,"Shiels, Liam",21y 77d,55 (35-0-20 63.64%),15 (0.27),←,
16,"Smith, Isaac",23y 198d,28 (23-0-5 82.14%),27 (0.96),←,
24,"Stratton, Ben",23y 136d,42 (26-1-15 63.10%),1 (0.02),←,
4,"Suckling, Matt",23y 356d,44 (30-0-14 68.18%),16 (0.36),←,
37,"Whitecross, Brendan",22y 172d,64 (40-1-23 63.28%),33 (0.52),←,
11,"Young, Clinton",26y 150d,107 (64-1-42 60.28%),55 (0.51),←,
Totals,Totals,25y 6d,2102 (1238-16-848 58.90%),1203 (0.57),,
C,"Clarkson, Alastair",44y 79d,178 (99-1-78 55.90%),,←,
