Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",24y 212d,56 (25-0-31 44.64%),6 (0.11),←,
26,"Bickley, Mark",31y 337d,219 (106-0-113 48.40%),67 (0.31),←,
6,"Byrne, James",23y 75d,16 (8-0-8 50.00%),2 (0.13),←,
4,"Clarke, Matthew",27y 292d,152 (70-2-80 46.71%),23 (0.15),22 (8-0-14 36.36%),4 (0.18)
9,"Edwards, Tyson",24y 335d,117 (57-0-60 48.72%),70 (0.60),←,
38,"Gallagher, David",20y 336d,26 (11-0-15 42.31%),2 (0.08),←,
41,"Gallagher, James",21y 232d,3 (1-0-2 33.33%),1 (0.33),←,
36,"Goodwin, Simon",24y 193d,86 (45-0-41 52.33%),38 (0.44),←,
34,"Hart, Ben",26y 363d,215 (105-1-109 49.07%),39 (0.18),←,
2,"Hewitt, Evan",23y,38 (22-0-16 57.89%),25 (0.66),5 (2-0-3 40.00%),3 (0.60)
3,"Jarman, Darren",34y 160d,221 (124-0-97 56.11%),362 (1.64),112 (59-0-53 52.68%),240 (2.14)
28,"Johnson, Kane",23y 114d,76 (38-0-38 50.00%),25 (0.33),←,
31,"Marsh, Ben",24y 363d,31 (17-0-14 54.84%),13 (0.42),←,
23,"McLeod, Andrew",24y 337d,137 (67-0-70 48.91%),143 (1.04),←,
22,"Perrie, Ian",22y 89d,17 (8-0-9 47.06%),15 (0.88),←,
32,"Ricciuto, Mark",26y 29d,185 (86-1-98 46.76%),124 (0.67),←,
10,"Robran, Matthew",30y 110d,135 (72-0-63 53.33%),115 (0.85),128 (68-0-60 53.13%),110 (0.86)
12,"Shirley, Robert",21y 28d,10 (2-0-8 20.00%),,←,
7,"Smart, Nigel",32y 47d,219 (105-1-113 48.17%),104 (0.47),←,
20,"Stenglein, Tyson",20y 356d,33 (16-0-17 48.48%),5 (0.15),←,
19,"Stevens, Mark",25y 255d,78 (43-0-35 55.13%),44 (0.56),57 (27-0-30 47.37%),24 (0.42)
30,"Vardy, Peter",25y 162d,90 (46-0-44 51.11%),148 (1.64),←,
Totals,Totals,25y 185d,2160 (1074-5-1081 49.72%),1371 (0.63),,
C,"Ayres, Gary",40y 282d,152 (81-1-70 53.62%),,36 (16-0-20 44.44%),
