St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",23y 24d,15 (9-0-6 60.00%),4 (0.27),3 (1-0-2 33.33%),1 (0.33)
10,"Baker, Steven",24y 322d,93 (36-1-56 39.25%),20 (0.22),←,
14,"Ball, Luke",20y 319d,44 (27-0-17 61.36%),28 (0.64),←,
24,"Brooks, Barry",21y 106d,6 (3-0-3 50.00%),,←,
16,"Clarke, Raphael",19y 197d,2 (1-0-1 50.00%),,←,
26,"Dal Santo, Nick",21y 46d,54 (26-1-27 49.07%),25 (0.46),←,
22,"Fiora, Aaron",23y 355d,81 (34-0-47 41.98%),28 (0.35),3 (1-0-2 33.33%),3 (1.00)
25,"Fisher, Sam",22y 273d,10 (6-0-4 60.00%),,←,
9,"Gehrig, Fraser",29y 37d,194 (97-1-96 50.26%),337 (1.74),79 (34-0-45 43.04%),178 (2.25)
18,"Goddard, Brendon",19y 324d,45 (27-0-18 60.00%),10 (0.22),←,
2,"Hamill, Aaron",27y 232d,172 (81-0-91 47.09%),220 (1.28),80 (32-0-48 40.00%),106 (1.33)
35,"Harvey, Robert",33y 231d,303 (146-3-154 48.68%),174 (0.57),←,
7,"Hayes, Lenny",25y 85d,119 (45-2-72 38.66%),46 (0.39),←,
8,"Hudghton, Max",28y 219d,156 (64-2-90 41.67%),14 (0.09),←,
5,"Jones, Austinn",28y 193d,207 (90-2-115 43.96%),121 (0.58),←,
31,"Maguire, Matt",20y 314d,49 (23-0-26 46.94%),9 (0.18),←,
44,"Milne, Stephen",25y 32d,76 (28-1-47 37.50%),156 (2.05),←,
1,"Peckett, Justin",32y 186d,217 (90-2-125 41.94%),41 (0.19),←,
19,"Penny, Luke",24y 60d,73 (39-0-34 53.42%),6 (0.08),38 (24-0-14 63.16%),1 (0.03)
40,"Schwarze, Troy",23y 107d,56 (22-1-33 40.18%),9 (0.16),←,
4,"Thompson, Andrew",32y 170d,175 (74-2-99 42.86%),90 (0.51),←,
13,"Voss, Brett",27y 46d,115 (51-2-62 45.22%),35 (0.30),80 (32-1-47 40.63%),24 (0.30)
Totals,Totals,25y 93d,2262 (1019-20-1223 45.05%),1373 (0.61),,
C,"Thomas, Grant",47y 54d,79 (35-1-43 44.94%),,←,
