Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
30,"Clarke, Zac",26y 125d,98 (52-1-45 53.57%),46 (0.47),←,
40,"Collins, Sam",22y 46d,9 (3-0-6 33.33%),,←,
17,"Crozier, Hayden",22y 220d,49 (23-0-26 46.94%),31 (0.63),←,
3,"Dawson, Zac",30y 160d,163 (97-4-62 60.74%),7 (0.04),86 (51-1-34 59.88%),3 (0.03)
9,"de Boer, Matt",26y 143d,137 (77-1-59 56.57%),47 (0.34),←,
32,"Hill, Stephen",26y 91d,168 (92-0-76 54.76%),103 (0.61),←,
5,"Ibbotson, Garrick",28y 138d,163 (81-1-81 50.00%),22 (0.13),←,
26,"Langdon, Ed",20y 181d,11 (1-0-10 9.09%),7 (0.64),←,
23,"Mayne, Chris",27y 272d,168 (94-1-73 56.25%),196 (1.17),←,
16,"Mundy, David",31y 11d,247 (135-1-111 54.86%),96 (0.39),←,
27,"Neale, Lachie",23y 68d,88 (48-0-40 54.55%),41 (0.47),←,
29,"Pavlich, Matthew",34y 213d,350 (169-0-181 48.29%),695 (1.99),←,
6,"Pearce, Danyle",30y 115d,244 (114-2-128 47.13%),122 (0.50),90 (55-1-34 61.67%),46 (0.51)
11,"Sheridan, Tom",22y 277d,55 (30-0-25 54.55%),17 (0.31),←,
36,"Silvagni, Alex",28y 306d,49 (27-1-21 56.12%),10 (0.20),←,
34,"Spurr, Lee",29y 4d,100 (65-1-34 65.50%),5 (0.05),←,
33,"Sutcliffe, Cam",24y 69d,85 (53-1-31 62.94%),16 (0.19),←,
20,"Taberner, Matthew",23y 44d,44 (22-0-22 50.00%),41 (0.93),←,
18,"Tucker, Darcy",19y 190d,8 (3-0-5 37.50%),3 (0.38),←,
10,"Walters, Michael",25y 206d,90 (52-1-37 58.33%),169 (1.88),←,
14,"Weller, Lachie",20y 159d,21 (5-0-16 23.81%),12 (0.57),←,
41,"Yarran, Shane",27y 59d,2 (0-0-2 0.00%),3 (1.50),←,
Totals,Totals,25y 340d,2349 (1243-15-1091 52.92%),1689 (0.72),,
C,"Lyon, Ross",49y 266d,236 (146-5-85 62.92%),,115 (70-1-44 61.30%),
