Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 290d,174 (97-0-77 55.75%),23 (0.13),←,
35,"Biglands, Rhett",29y 19d,134 (81-0-53 60.45%),59 (0.44),←,
44,"Bock, Nathan",23y 187d,41 (24-0-17 58.54%),22 (0.54),←,
10,"Bode, Matthew",27y 86d,107 (58-0-49 54.21%),95 (0.89),78 (47-0-31 60.26%),70 (0.90)
24,"Burton, Brett",28y 142d,134 (73-0-61 54.48%),184 (1.37),←,
4,"Clarke, Matthew",33y 5d,248 (123-2-123 50.00%),38 (0.15),118 (61-0-57 51.69%),19 (0.16)
11,"Doughty, Michael",27y 49d,100 (64-0-36 64.00%),29 (0.29),←,
9,"Edwards, Tyson",30y 48d,243 (133-0-110 54.73%),156 (0.64),←,
36,"Goodwin, Simon",29y 271d,194 (112-0-82 57.73%),113 (0.58),←,
18,"Johncock, Graham",23y 337d,109 (64-0-45 58.72%),79 (0.72),←,
39,"Mattner, Martin",24y 48d,79 (49-0-30 62.03%),13 (0.16),←,
23,"McLeod, Andrew",30y 50d,260 (141-0-119 54.23%),241 (0.93),←,
22,"Perrie, Ian",27y 167d,102 (59-0-43 57.84%),112 (1.10),←,
40,"Porplyzia, Jason",21y 300d,11 (8-0-3 72.73%),10 (0.91),←,
33,"Reilly, Brent",22y 315d,68 (44-0-24 64.71%),30 (0.44),←,
25,"Rutten, Ben",23y 118d,60 (41-0-19 68.33%),5 (0.08),←,
12,"Shirley, Robert",26y 106d,99 (58-0-41 58.59%),20 (0.20),←,
27,"Stevens, Scott",24y 251d,56 (26-1-29 47.32%),34 (0.61),31 (16-0-15 51.61%),17 (0.55)
5,"Thompson, Scott",23y 193d,86 (52-0-34 60.47%),66 (0.77),47 (34-0-13 72.34%),49 (1.04)
15,"Torney, Jason",29y 99d,172 (93-1-78 54.36%),27 (0.16),54 (34-0-20 62.96%),11 (0.20)
7,"van Berlo, Nathan",20y 109d,30 (21-0-9 70.00%),6 (0.20),←,
17,"Welsh, Scott",27y 290d,144 (84-0-60 58.33%),251 (1.74),108 (58-0-50 53.70%),221 (2.05)
Totals,Totals,26y 191d,2651 (1505-4-1142 56.77%),1613 (0.61),,
C,"Craig, Neil",50y 255d,58 (39-0-19 67.24%),,←,
