Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
21,"Bell, Daniel",19y 123d,2 (1-0-1 50.00%),,←,
3,"Bizzell, Clint",28y 47d,130 (56-1-73 43.46%),79 (0.61),55 (24-0-31 43.64%),7 (0.13)
20,"Broadbridge, Troy",23y 314d,38 (20-0-18 52.63%),2 (0.05),←,
25,"Brown, Nathan",28y,93 (46-0-47 49.46%),24 (0.26),←,
32,"Bruce, Cameron",24y 319d,104 (54-0-50 51.92%),130 (1.25),←,
30,"Godfrey, Simon",23y 301d,58 (26-0-32 44.83%),8 (0.14),←,
18,"Green, Brad",23y 154d,102 (53-0-49 51.96%),152 (1.49),←,
1,"Heffernan, Chris",25y 198d,133 (82-1-50 62.03%),47 (0.35),36 (15-0-21 41.67%),9 (0.25)
4,"Holland, Ben",27y 96d,144 (75-0-69 52.08%),145 (1.01),19 (13-0-6 68.42%),21 (1.11)
11,"Jolly, Darren",22y 282d,47 (20-0-27 42.55%),11 (0.23),←,
23,"McDonald, James",27y 314d,129 (62-0-67 48.06%),37 (0.29),←,
7,"Miller, Brad",21y 39d,39 (19-0-20 48.72%),13 (0.33),←,
9,"Neitz, David",29y 205d,246 (114-0-132 46.34%),495 (2.01),←,
8,"Nicholson, Alistair",26y 163d,93 (49-0-44 52.69%),3 (0.03),←,
28,"Read, Phillip",24y 299d,92 (46-2-44 51.09%),25 (0.27),18 (13-0-5 72.22%),1 (0.06)
27,"Rivers, Jared",19y 301d,22 (13-0-9 59.09%),,←,
24,"Robertson, Russell",25y 264d,141 (70-0-71 49.65%),213 (1.51),←,
31,"Wheatley, Paul",23y 124d,68 (39-0-29 57.35%),22 (0.32),←,
45,"Whelan, Matthew",24y 275d,87 (42-0-45 48.28%),9 (0.10),←,
34,"White, Jeff",27y 177d,181 (89-0-92 49.17%),79 (0.44),149 (76-0-73 51.01%),61 (0.41)
26,"Williams, Luke",24y 229d,48 (18-0-30 37.50%),10 (0.21),←,
13,"Yze, Adem",26y 328d,207 (94-0-113 45.41%),149 (0.72),←,
Totals,Totals,24y 356d,2204 (1088-4-1112 49.36%),1653 (0.75),,
C,"Daniher, Neale",43y 181d,160 (80-0-80 50.00%),,←,
