North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,1,9,15,,,,3.0,,,,,4.0,,,,,,,,,,
5,"Anderson, Stuart",11,1,5,16,,,,,,,,,,1.0,,,,,,,,,
11,"Archer, Glenn",4,2,4,8,1,,1.0,1.0,,,,,,1.0,,,,,,,,,
14,"Armstrong, Matt",19,4,8,27,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Blakey, John",8,2,6,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Carey, Wayne",11,4,4,15,2,1.0,,3.0,,,,,2.0,,,,,,,,,,
25,"Daniltchenko, Jason",1,,4,5,,,,2.0,,,,,,,,,,,,,,,
6,"Fairley, Ian",4,4,3,7,,,,,,,,,,,,,,,,,,,
26,"Ishchenko, Alex",4,2,6,10,,,9.0,1.0,,,,,1.0,1.0,,,,,,,,,
34,"King, David",11,1,6,17,1,,,1.0,,,,,1.0,3.0,,,,,,,,,
7,"Laidley, Dani",19,2,4,23,,,,,,,,,3.0,,,,,,,,,,
35,"Longmire, John",9,7,5,14,2,1.0,,2.0,,,,,1.0,,,,,,,,,,
31,"McKernan, Corey",6,2,4,10,3,,2.0,,,,,,,4.0,,,,,,,,,
30,"Pyman, Robert",3,,,3,,,,1.0,,,,,1.0,,,,,,,,,,
20,"Reynolds, Keenan",1,,1,2,,,,,,,,,,,,,,,,,,,
22,"Roberts, Mark",3,1,2,5,1,,3.0,,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",5,1,3,8,,,,1.0,,,,,3.0,,,,,,,,,,
2,"Schwass, Wayne",13,3,10,23,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"Scott, Robert",3,,1,4,,,,,,,,,,,,,,,,,,,
15,"Smith, Ross",11,1,3,14,,,,1.0,,,,,,1.0,,,,,,,,,
10,"Stevens, Anthony",12,1,7,19,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,39,95,259,12,8.0,15.0,21.0,,,,,21.0,19.0,1.0,,,,,,,,
Opposition,Opposition,201,84,84,285,15,12.0,14.0,21.0,,,,,19.0,21.0,5.0,,,,,,,,
